
1444234893.693:  AA AA 04
1444234893.693:  80 02 00 50
1444234893.709:  2D
1444234893.709:  AA AA 04 80 02 00 0A 73
1444234893.709:  AA AA 04 80 02 FF CC B2
1444234893.709:  AA AA 04 80 02 00 40 3D
1444234893.709:  AA AA 04 80 02 00 49 34
1444234893.709:  AA AA 04
1444234893.709:  80 02 00 18 65
1444234893.709:  AA AA 04 80 02 00 43 3A
1444234893.709:  AA AA 04 80 02 00 30 4D
1444234893.709:  AA AA 04 80 02 00 4A 33
1444234893.709:  AA AA 04 80 02 00 6C
1444234893.724:  11
1444234893.724:  AA AA 04 80 02 00 06 77
1444234893.724:  AA AA 04 80 02 00 0B 72
1444234893.724:  AA AA 04 80 02 00 5A 23
1444234893.724:  AA AA 04 80 02 00 3C 41
1444234893.724:  AA AA 04
1444234893.724:  80 02 00 53 2A
1444234893.724:  AA AA 04 80 02 00 55 28
1444234893.724:  AA AA 04 80 02 00 28 55
1444234893.724:  AA AA 04 80 02 00 75 08
1444234893.724:  AA AA 04 80 02 00 76
1444234893.740:  07
1444234893.740:  AA AA 04 80 02 00 32 4B
1444234893.740:  AA AA 04 80 02 00 62 1B
1444234893.740:  AA AA 04 80 02 00 60 1D
1444234893.740:  AA AA 04 80 02 00 42
1444234893.740:  3B
1444234893.740:  AA AA 04
1444234893.740:  80 02 00 81 FC
1444234893.756:  AA AA 04 80 02 00 59 24
1444234893.756:  AA AA 04 80 02 00 4C 31
1444234893.756:  AA AA 04 80 02 00 A5 D8
1444234893.756:  AA AA 04 80 02 00 64
1444234893.756:  19
1444234893.756:  AA AA 04 80 02 00 42 3B
1444234893.756:  AA AA 04 80 02 00 67 16
1444234893.756:  AA AA 04 80 02 00 39 44
1444234893.756:  AA AA 04 80 02 00 49 34
1444234893.756:  AA AA 04
1444234893.771:  80 02 00 64 19
1444234893.771:  AA AA 04 80 02 00 2C 51
1444234893.771:  AA AA 04 80 02 00 4D 30
1444234893.771:  AA AA 04 80 02 00 4B 32
1444234893.771:  AA AA 04 80 02 FF F5
1444234893.771:  89
1444234893.771:  AA AA 04 80 02 00 13 6A
1444234893.771:  AA AA 04 80 02 00 14 69
1444234893.771:  AA AA 04 80 02 00 06 77
1444234893.771:  AA AA 04 80 02 00 71 0C
1444234893.771:  AA AA 04
1444234893.787:  80 02 00 61 1C
1444234893.787:  AA AA 04 80 02 00 18 65
1444234893.787:  AA AA 04 80 02 00 2D 50
1444234893.787:  AA AA 04 80 02 00 07 76
1444234893.787:  AA AA 04 80 02 FF FC
1444234893.787:  82
1444234893.787:  AA AA 04 80 02 00 31 4C
1444234893.787:  AA AA 04 80 02 00 03 7A
1444234893.787:  AA AA 04 80 02 00 15 68
1444234893.787:  AA AA 04 80 02 00 58 25
1444234893.787:  AA AA 04
1444234893.802:  80 02 00 23 5A
1444234893.802:  AA AA 04 80 02 00 21 5C
1444234893.802:  AA AA 04 80 02 00 37 46
1444234893.802:  AA AA 04 80 02 00 08 75
1444234893.802:  AA AA 04 80 02 00 35
1444234893.802:  48
1444234893.802:  AA AA 04 80 02 00 39 44
1444234893.802:  AA AA 04 80 02 FF F4 8A
1444234893.802:  AA AA 04 80 02 00 44 39
1444234893.802:  AA AA 04 80 02 00 73
1444234893.802:  0A
1444234893.818:  AA AA 04
1444234893.818:  80 02 00 39 44
1444234893.818:  AA AA 04 80 02 00 33 4A
1444234893.818:  AA AA 04 80 02 FF FB 83
1444234893.818:  AA AA 04 80 02 FF F3 8B
1444234893.818:  AA AA 04 80 02 00 37
1444234893.834:  46
1444234893.834:  AA AA 04 80 02 FF EF 8F
1444234893.834:  AA AA 04 80 02 FF B6 C8
1444234893.834:  AA AA 04 80 02 00 20 5D
1444234893.834:  AA AA 04 80 02 00 3B 42
1444234893.834:  AA AA 04
1444234893.834:  80 02 00 34 49
1444234893.834:  AA AA 04 80 02 00 1B 62
1444234893.834:  AA AA 04 80 02 FF B7 C7
1444234893.834:  AA AA 04 80 02 FF DD A1
1444234893.834:  AA AA 04 80 02 00 08
1444234893.849:  75
1444234893.849:  AA AA 04 80 02 FF AD D1
1444234893.849:  AA AA 04 80 02 FF CA B4
1444234893.849:  AA AA 04 80 02 00 22 5B
1444234893.849:  AA AA 04 80 02 00 2B 52
1444234893.849:  AA AA 04
1444234893.849:  80 02 00 3A 43
1444234893.849:  AA AA 04 80 02 FF EC 92
1444234893.849:  AA AA 04 80 02 FF 9D E1
1444234893.849:  AA AA 04 80 02 FF EA 94
1444234893.849:  AA AA 04 80 02 FF CE
1444234893.865:  B0
1444234893.865:  AA AA 04 80 02 FF 85 F9
1444234893.865:  AA AA 04 80 02 FF C2 BC
1444234893.865:  AA AA 04 80 02 FF CA B4
1444234893.865:  AA AA 04 80 02 FF D8 A6
1444234893.865:  AA AA 04
1444234893.865:  80 02 FF FC 82
1444234893.865:  AA AA 04 80 02 FF AC D2
1444234893.865:  AA AA 04 80 02 FF BA C4
1444234893.865:  AA AA 04 80 02 00 06 77
1444234893.865:  AA AA 04 80 02 FF B6
1444234893.881:  C8
1444234893.881:  AA AA 04 80 02 FF 98 E6
1444234893.881:  AA AA 04 80 02 FF C6 B8
1444234893.881:  AA AA 04 80 02 FF DB A3
1444234893.881:  AA AA 04 80 02 00 16 67
1444234893.881:  AA AA 04
1444234893.881:  80 02 FF EC 92
1444234893.881:  AA AA 04 80 02 FF 7A 04
1444234893.881:  AA AA 04 80 02 FF D7 A7
1444234893.881:  AA AA 04 80 02 00 3A 43
1444234893.896:  AA AA 04 80 02 00 34
1444234893.896:  49
1444234893.896:  AA AA 04 80 02 00 45 38
1444234893.896:  AA AA 04 80 02 FF FF 7F
1444234893.896:  AA AA 04 80 02 FF E9 95
1444234893.896:  AA AA 04 80 02 00 62 1B
1444234893.896:  AA AA 04
1444234893.912:  80 02 00 61 1C
1444234893.912:  AA AA 04 80 02 00 33 4A
1444234893.912:  AA AA 04 80 02 00 4C 31
1444234893.912:  AA AA 04 80 02 00 2B 52
1444234893.912:  AA AA 04 80 02 00 2C
1444234893.912:  51
1444234893.912:  AA AA 04 80 02 00 3D 40
1444234893.912:  AA AA 04 80 02 00 00 7D
1444234893.912:  AA AA 04 80 02 00 37 46
1444234893.912:  AA AA 04 80 02 00 78 05
1444234893.912:  AA AA 04
1444234893.928:  80 02 00 2D 50
1444234893.928:  AA AA 04 80 02 00 30 4D
1444234893.928:  AA AA 04 80 02 00 37 46
1444234893.928:  AA AA 04 80 02 00 1A 63
1444234893.928:  AA AA 04 80 02 00 5C
1444234893.928:  21
1444234893.928:  AA AA 04 80 02 00 56 27
1444234893.928:  AA AA 04 80 02 00 32 4B
1444234893.928:  AA AA 04 80 02 00 88 F5
1444234893.928:  AA AA 04 80 02 00 71 0C
1444234893.928:  AA AA 04
1444234893.943:  80 02 00 1A 63
1444234893.943:  AA AA 04 80 02 00 1B 62
1444234893.990:  AA AA 04 80 02 FF E6 98
1444234893.990:  AA AA 04 80 02 FF FD 81
1444234893.990:  AA AA 04 80 02 00 63 1A
1444234893.990:  AA AA 04 80 02 00 41 3C
1444234893.990:  AA AA 04 80 02 00 2C 51
1444234893.990:  AA AA 04 80 02 00 51 2C
1444234893.990:  AA AA 04 80 02 00 08 75
1444234893.990:  AA AA 04 80 02 00 01 7C
1444234893.990:  AA AA 04 80 02 FF FD 81
1444234893.990:  AA AA 04 80 02 FF C6 B8
1444234893.990:  AA AA 04 80 02 00 30 4D
1444234893.990:  AA AA 04 80 02 00 62 1B
1444234893.990:  AA AA 04 80 02 00 11 6C
1444234893.990:  AA AA 04 80 02 00 28 55
1444234893.990:  AA AA 04 80 02 00 33 4A
1444234893.990:  AA AA 04 80 02 00 18 65
1444234893.990:  AA AA 04 80 02 00 51 2C
1444234893.990:  AA AA 04 80 02 00 25 58
1444234893.990:  AA AA 04 80 02 00 05 78
1444234893.990:  AA AA 04 80 02 00 6A 13
1444234893.990:  AA AA 04 80 02 00 4D 30
1444234893.990:  AA AA 04 80 02 00 18 65
1444234893.990:  AA AA 04 80 02 00 25 58
1444234893.990:  AA AA 04 80 02 FF F8 86
1444234893.990:  AA AA 20 02 C8 83 18 19 0D 89 02 DD DD 01 09 80 00 5A 6F 00 9B B8 00 51 9B 00 12 56 00 1E 1F 04 00 05 00 EF
1444234893.990:  AA AA 04 80 02 00 21 5C
1444234893.990:  AA AA 04 80 02 00 52 2B
1444234893.990:  AA AA 04 80 02 FF EB 93
1444234893.990:  AA AA 04 80 02 FF FD 81
1444234893.990:  AA AA 04 80 02 00 42 3B
1444234893.990:  AA AA 04 80 02 00 1A
1444234894.006:  63
1444234894.006:  AA AA 04 80 02 00 44 39
1444234894.006:  AA AA 04 80 02 00 69 14
1444234894.006:  AA AA 04 80 02 00 27 56
1444234894.006:  AA AA 04 80 02 00 39 44
1444234894.006:  AA AA 04
1444234894.006:  80 02 00 36 47
1444234894.006:  AA AA 04 80 02 00 0B 72
1444234894.006:  AA AA 04 80 02 00 47 36
1444234894.006:  AA AA 04 80 02 00 47 36
1444234894.006:  AA AA 04 80 02 00 40
1444234894.021:  3D
1444234894.021:  AA AA 04 80 02 00 74 09
1444234894.021:  AA AA 04 80 02 00 35 48
1444234894.021:  AA AA 04 80 02 00 29 54
1444234894.021:  AA AA 04 80 02 00 6D 10
1444234894.021:  AA AA 04
1444234894.021:  80 02 00 32 4B
1444234894.021:  AA AA 04 80 02 00 13 6A
1444234894.021:  AA AA 04 80 02 00 2C 51
1444234894.021:  AA AA 04 80 02 00 0A 73
1444234894.021:  AA AA 04 80 02 00 1B
1444234894.044:  62
1444234894.045:  AA AA 04 80 02 00 1D 60
1444234894.045:  AA AA 04 80 02 FF D5 A9
1444234894.045:  AA AA 04 80 02 00 1C 61
1444234894.045:  AA AA 04 80 02 00 53 2A
1444234894.046:  AA AA 04
1444234894.050:  80 02 00 0B 72
1444234894.050:  AA AA 04 80 02 00 19 64
1444234894.050:  AA AA 04 80 02 00 18 65
1444234894.050:  AA AA 04 80 02 00 25 58
1444234894.050:  AA AA 04 80 02 00 67
1444234894.050:  16
1444234894.050:  AA AA 04 80 02 00 13 6A
1444234894.050:  AA AA 04 80 02 FF C9 B5
1444234894.050:  AA AA 04 80 02 00 23 5A
1444234894.050:  AA AA 04 80 02 00 26 57
1444234894.050:  AA AA 04
1444234894.066:  80 02 00 03 7A
1444234894.066:  AA AA 04 80 02 00 28 55
1444234894.066:  AA AA 04 80 02 00 18 65
1444234894.066:  AA AA 04 80 02 00 49 34
1444234894.066:  AA AA 04 80 02 00 6C
1444234894.066:  11
1444234894.066:  AA AA 04 80 02 00 05 78
1444234894.066:  AA AA 04 80 02 00 13 6A
1444234894.066:  AA AA 04 80 02 00 54 29
1444234894.066:  AA AA 04 80 02 00 28 55
1444234894.066:  AA AA 04
1444234894.081:  80 02 00 4A 33
1444234894.081:  AA AA 04 80 02 00 74 09
1444234894.081:  AA AA 04 80 02 00 61 1C
1444234894.081:  AA AA 04 80 02 00 A2 DB
1444234894.081:  AA AA 04
1444234894.081:  80 02 00 6D
1444234894.097:  10
1444234894.097:  AA AA 04 80 02 00 0B 72
1444234894.097:  AA AA 04 80 02 00 3B 42
1444234894.097:  AA AA 04 80 02 00 36 47
1444234894.097:  AA AA 04 80 02 00 20 5D
1444234894.097:  AA AA 04
1444234894.097:  80 02 00 48 35
1444234894.097:  AA AA 04 80 02 00 13 6A
1444234894.097:  AA AA 04 80 02 00 15 68
1444234894.097:  AA AA 04 80 02 00 71 0C
1444234894.097:  AA AA 04 80 02 00 26
1444234894.113:  57
1444234894.113:  AA AA 04 80 02 FF F9 85
1444234894.113:  AA AA 04 80 02 00 03 7A
1444234894.113:  AA AA 04 80 02 FF E7 97
1444234894.113:  AA AA 04 80 02 00 21 5C
1444234894.113:  AA AA 04
1444234894.113:  80 02 00 40 3D
1444234894.113:  AA AA 04 80 02 FF FC 82
1444234894.113:  AA AA 04 80 02 00 20 5D
1444234894.113:  AA AA 04 80 02 00 42 3B
1444234894.113:  AA AA 04 80 02 00 09
1444234894.128:  74
1444234894.128:  AA AA 04 80 02 00 25 58
1444234894.128:  AA AA 04 80 02 00 02 7B
1444234894.128:  AA AA 04 80 02 FF E9 95
1444234894.128:  AA AA 04 80 02 00 5A
1444234894.128:  23
1444234894.128:  AA AA 04
1444234894.128:  80 02 00 62 1B
1444234894.128:  AA AA 04 80 02 00 39 44
1444234894.128:  AA AA 04 80 02 00 63 1A
1444234894.128:  AA AA 04 80 02 00 50 2D
1444234894.128:  AA AA 04 80 02 00 64
1444234894.144:  19
1444234894.144:  AA AA 04 80 02 00 9A E3
1444234894.144:  AA AA 04 80 02 00 54 29
1444234894.144:  AA AA 04 80 02 00 75 08
1444234894.144:  AA AA 04 80 02 00 BC C1
1444234894.144:  AA AA 04
1444234894.144:  80 02 00 70 0D
1444234894.144:  AA AA 04 80 02 00 5C 21
1444234894.144:  AA AA 04 80 02 00 61 1C
1444234894.144:  AA AA 04 80 02 00 35 48
1444234894.144:  AA AA 04 80 02 00 76
1444234894.159:  07
1444234894.159:  AA AA 04 80 02 00 75 08
1444234894.159:  AA AA 04 80 02 00 2A 53
1444234894.159:  AA AA 04 80 02 00 74 09
1444234894.159:  AA AA 04 80 02 00 88 F5
1444234894.159:  AA AA 04
1444234894.175:  80 02 00 5B 22
1444234894.175:  AA AA 04 80 02 00 7B 02
1444234894.175:  AA AA 04 80 02 00 50 2D
1444234894.175:  AA AA 04 80 02 00 46 37
1444234894.175:  AA AA 04 80 02 00 7A
1444234894.175:  03
1444234894.175:  AA AA 04 80 02 00 14 69
1444234894.175:  AA AA 04 80 02 FF E7 97
1444234894.175:  AA AA 04 80 02 00 4A 33
1444234894.175:  AA AA 04 80 02 00 60 1D
1444234894.175:  AA AA 04
1444234894.191:  80 02 00 6B 12
1444234894.191:  AA AA 04 80 02 00 6A 13
1444234894.191:  AA AA 04 80 02 00 22 5B
1444234894.191:  AA AA 04 80 02 00 66 17
1444234894.191:  AA AA 04 80 02 00 8A
1444234894.191:  F3
1444234894.191:  AA AA 04 80 02 00 2D 50
1444234894.191:  AA AA 04 80 02 00 4C 31
1444234894.191:  AA AA 04 80 02 00 84 F9
1444234894.191:  AA AA 04 80 02 00 7B
1444234894.191:  02
1444234894.191:  AA AA 04
1444234894.206:  80 02 00 89 F4
1444234894.206:  AA AA 04 80 02 00 32 4B
1444234894.206:  AA AA 04 80 02 FF FA 84
1444234894.206:  AA AA 04 80 02 00 60 1D
1444234894.206:  AA AA 04 80 02 00 53
1444234894.206:  2A
1444234894.206:  AA AA 04 80 02 00 16 67
1444234894.206:  AA AA 04 80 02 00 42 3B
1444234894.206:  AA AA 04 80 02 00 46 37
1444234894.206:  AA AA 04 80 02 00 6A 13
1444234894.206:  AA AA 04
1444234894.222:  80 02 00 82 FB
1444234894.222:  AA AA 04 80 02 00 03 7A
1444234894.222:  AA AA 04 80 02 FF FE 80
1444234894.222:  AA AA 04 80 02 00 61 1C
1444234894.222:  AA AA 04 80 02 00 37
1444234894.222:  46
1444234894.222:  AA AA 04 80 02 00 29 54
1444234894.222:  AA AA 04 80 02 00 35 48
1444234894.238:  AA AA 04 80 02 00 25 58
1444234894.238:  AA AA 04 80 02 00 61 1C
1444234894.238:  AA AA 04
1444234894.238:  80 02 00 45 38
1444234894.238:  AA AA 04 80 02 FF F5 89
1444234894.238:  AA AA 04 80 02 00 33 4A
1444234894.238:  AA AA 04 80 02 00 53 2A
1444234894.238:  AA AA 04 80 02 00 25
1444234894.253:  58
1444234894.253:  AA AA 04 80 02 00 38 45
1444234894.253:  AA AA 04 80 02 00 2D 50
1444234894.253:  AA AA 04 80 02 00 69 14
1444234894.253:  AA AA 04 80 02 00 C3 BA
1444234894.253:  AA AA 04
1444234894.253:  80 02 00 56 27
1444234894.253:  AA AA 04 80 02 00 09 74
1444234894.253:  AA AA 04 80 02 00 2D 50
1444234894.253:  AA AA 04 80 02 00 11 6C
1444234894.253:  AA AA 04 80 02 00 23
1444234894.269:  5A
1444234894.269:  AA AA 04 80 02 00 3C 41
1444234894.269:  AA AA 04 80 02 FF F8 86
1444234894.269:  AA AA 04 80 02 00 17 66
1444234894.269:  AA AA 04 80 02 00 35 48
1444234894.269:  AA AA 04
1444234894.269:  80 02 FF E3 9B
1444234894.269:  AA AA 04 80 02 FF F7 87
1444234894.269:  AA AA 04 80 02 00 01 7C
1444234894.269:  AA AA 04 80 02 FF F2 8C
1444234894.269:  AA AA 04
1444234894.269:  80 02 00 32
1444234894.284:  4B
1444234894.284:  AA AA 04 80 02 00 18 65
1444234894.284:  AA AA 04 80 02 FF DF 9F
1444234894.284:  AA AA 04 80 02 00 26 57
1444234894.284:  AA AA 04 80 02 00 29 54
1444234894.284:  AA AA 04
1444234894.284:  80 02 00 02 7B
1444234894.284:  AA AA 04 80 02 00 0C 71
1444234894.284:  AA AA 04 80 02 FF DB A3
1444234894.284:  AA AA 00 80 02 00 10 6D AA AA 04
1444234894.284:  80 02 00 86
1444234894.300:  F7
1444234894.300:  AA AA 04 80 02 00 53 2A
1444234894.300:  AA AA 04 80 02 00 39 44
1444234894.300:  AA AA 04 80 02 00 59 24
1444234894.300:  AA AA 04 80 02 00 16 67
1444234894.300:  AA AA 04
1444234894.300:  80 02 00 2C 51
1444234894.316:  AA AA 04 80 02 00 35 48
1444234894.316:  AA AA 04 80 02 FF E3 9B
1444234894.316:  AA AA 04 80 02 00 12 6B
1444234894.316:  AA AA 04 80 02 00 23
1444234894.316:  5A
1444234894.316:  AA AA 04 80 02 FF E9 95
1444234894.316:  AA AA 04 80 02 00 08 75
1444234894.316:  AA AA 04 80 02 00 06 77
1444234894.316:  AA AA 04 80 02 FF E2 9C
1444234894.316:  AA AA 04
1444234894.331:  80 02 FF FC 82
1444234894.331:  AA AA 04 80 02 FF BF BF
1444234894.331:  AA AA 04 80 02 FF A7 D7
1444234894.331:  AA AA 04 80 02 00 19 64
1444234894.331:  AA AA 04 80 02 00 19
1444234894.331:  64
1444234894.331:  AA AA 04 80 02 FF F9 85
1444234894.331:  AA AA 04 80 02 00 02 7B
1444234894.331:  AA AA 04 80 02 FF F3 8B
1444234894.331:  AA AA 04 80 02 00 2B 52
1444234894.331:  AA AA 04
1444234894.347:  80 02 00 3B 42
1444234894.347:  AA AA 04 80 02 FF D4 AA
1444234894.347:  AA AA 04 80 02 FF ED 91
1444234894.347:  AA AA 04 80 02 00 43 3A
1444234894.347:  AA AA 04 80 02 00 30
1444234894.347:  4D
1444234894.347:  AA AA 04 80 02 00 3C 41
1444234894.347:  AA AA 04 80 02 00 15 68
1444234894.347:  AA AA 04 80 02 FF EA 94
1444234894.347:  AA AA 04 80 02 00 45 38
1444234894.347:  AA AA 04
1444234894.363:  80 02 00 48 35
1444234894.363:  AA AA 04 80 02 00 13 6A
1444234894.363:  AA AA 04 80 02 00 57 26
1444234894.363:  AA AA 04 80 02 00 71 0C
1444234894.363:  AA AA 04 80 02 00 76
1444234894.363:  07
1444234894.363:  AA AA 04 80 02 00 93 EA
1444234894.363:  AA AA 04 80 02 00 3C 41
1444234894.363:  AA AA 04 80 02 00 47 36
1444234894.363:  AA AA 04 80 02 00 99 E4
1444234894.363:  AA AA 04
1444234894.378:  80 02 00 49 34
1444234894.378:  AA AA 04 80 02 00 2C 51
1444234894.378:  AA AA 04 80 02 00 5A 23
1444234894.378:  AA AA 04 80 02 00 45 38
1444234894.378:  AA AA 04 80 02 00 58
1444234894.394:  25
1444234894.394:  AA AA 04 80 02 00 4A 33
1444234894.394:  AA AA 04 80 02 00 01 7C
1444234894.394:  AA AA 04 80 02 00 44 39
1444234894.394:  AA AA 04 80 02 00 50 2D
1444234894.394:  AA AA 04
1444234894.394:  80 02 00 07 76
1444234894.394:  AA AA 04 80 02 00 37 46
1444234894.394:  AA AA 04 80 02 00 44 39
1444234894.394:  AA AA 04 80 02 00 5A 23
1444234894.394:  AA AA 04 80 02 00 A1
1444234894.409:  DC
1444234894.409:  AA AA 04 80 02 00 4A 33
1444234894.409:  AA AA 04 80 02 00 05 78
1444234894.409:  AA AA 04 80 02 00 45 38
1444234894.409:  AA AA 04 80 02 00 26 57
1444234894.409:  AA AA 04
1444234894.409:  80 02 00 10 6D
1444234894.409:  AA AA 04 80 02 00 35 48
1444234894.409:  AA AA 04 80 02 00 18 65
1444234894.409:  AA AA 04 80 02 00 4B 32
1444234894.409:  AA AA 04 80 02 00 56
1444234894.425:  27
1444234894.425:  AA AA 04 80 02 FF DD A1
1444234894.425:  AA AA 04 80 02 FF F2 8C
1444234894.425:  AA AA 04 80 02 00 33 4A
1444234894.425:  AA AA 04 80 02 00 09 74
1444234894.425:  AA AA 04
1444234894.425:  80 02 00 11 6C
1444234894.425:  AA AA 04 80 02 FF EE 90
1444234894.425:  AA AA 04 80 02 FF CC B2
1444234894.425:  AA AA 04 80 02 00 26 57
1444234894.425:  AA AA 04 80 02 00 10
1444234894.441:  6D
1444234894.441:  AA AA 04 80 02 FF BA C4
1444234894.441:  AA AA 04 80 02 FF CF AF
1444234894.488:  AA AA 04 80 02 FF CB B3
1444234894.488:  AA AA 04 80 02 FF FA 84
1444234894.488:  AA AA 04 80 02 00 61 1C
1444234894.488:  AA AA 04 80 02 00 41 3C
1444234894.488:  AA AA 04 80 02 00 49 34
1444234894.488:  AA AA 04 80 02 00 90 ED
1444234894.488:  AA AA 04 80 02 00 42 3B
1444234894.488:  AA AA 04 80 02 00 35 48
1444234894.488:  AA AA 04 80 02 00 47 36
1444234894.488:  AA AA 04 80 02 00 11 6C
1444234894.488:  AA AA 04 80 02 00 52 2B
1444234894.488:  AA AA 04 80 02 00 80 FD
1444234894.488:  AA AA 04 80 02 00 42 3B
1444234894.488:  AA AA 04 80 02 00 5A 23
1444234894.488:  AA AA 04 80 02 00 67 16
1444234894.488:  AA AA 04 80 02 00 38 45
1444234894.488:  AA AA 04 80 02 00 57 26
1444234894.488:  AA AA 04 80 02 00 2D 50
1444234894.488:  AA AA 04 80 02 00 1C 61
1444234894.488:  AA AA 04 80 02 00 88 F5
1444234894.488:  AA AA 04 80 02 00 7A 03
1444234894.488:  AA AA 04 80 02 00 5A 23
1444234894.488:  AA AA 04 80 02 00 7A 03
1444234894.488:  AA AA 04 80 02 00 51 2C
1444234894.488:  AA AA 04 80 02 00 56 27
1444234894.488:  AA AA 04 80 02 00 63 1A
1444234894.488:  AA AA 04 80 02 00 08 75
1444234894.488:  AA AA 04 80 02 00 39 44
1444234894.488:  AA AA 04 80 02 00 8A F3
1444234894.503:  AA AA 04
1444234894.503:  80 02 00 3B 42
1444234894.503:  AA AA 04 80 02 00 21 5C
1444234894.503:  AA AA 04 80 02 00 0B 72
1444234894.503:  AA AA 04 80 02 FF E6 98
1444234894.503:  AA AA 04 80 02 00 3A
1444234894.503:  43
1444234894.503:  AA AA 04 80 02 00 3D 40
1444234894.503:  AA AA 04 80 02 FF ED 91
1444234894.503:  AA AA 04 80 02 00 29 54
1444234894.503:  AA AA 04 80 02 00 3B 42
1444234894.503:  AA AA 04
1444234894.519:  80 02 00 16 67
1444234894.519:  AA AA 04 80 02 00 23 5A
1444234894.519:  AA AA 04 80 02 FF EB 93
1444234894.519:  AA AA 04 80 02 FF FB 83
1444234894.519:  AA AA 04 80 02 00 3C
1444234894.535:  41
1444234894.535:  AA AA 04 80 02 FF E6 98
1444234894.535:  AA AA 04 80 02 FF BF BF
1444234894.535:  AA AA 04 80 02 00 18 65
1444234894.535:  AA AA 04 80 02 00 17 66
1444234894.535:  AA AA 04
1444234894.535:  80 02 00 11 6C
1444234894.535:  AA AA 04 80 02 FF F3 8B
1444234894.535:  AA AA 04 80 02 FF 8E F0
1444234894.535:  AA AA 04 80 02 FF D8 A6
1444234894.535:  AA AA 04 80 02 FF FE
1444234894.550:  80
1444234894.550:  AA AA 04 80 02 FF 8C F2
1444234894.550:  AA AA 04 80 02 FF 9E E0
1444234894.550:  AA AA 04 80 02 FF E6 98
1444234894.550:  AA AA 04 80 02 FF F6 88
1444234894.550:  AA AA 04
1444234894.558:  80 02 00 1C 61
1444234894.558:  AA AA 04 80 02 FF EF 8F
1444234894.558:  AA AA 04 80 02 FF CF AF
1444234894.558:  AA AA 04 80 02 00 34 49
1444234894.558:  AA AA 04 80 02 00 17
1444234894.566:  66
1444234894.566:  AA AA 04 80 02 FF DB A3
1444234894.566:  AA AA 04 80 02 00 07 76
1444234894.566:  AA AA 04 80 02 00 11 6C
1444234894.570:  AA AA 04 80 02 00 2A 53
1444234894.570:  AA AA 04
1444234894.574:  80 02 00 2C 51
1444234894.574:  AA AA 04 80 02 FF BC C2
1444234894.578:  AA AA 04 80 02 FF CF AF
1444234894.579:  AA AA 04 80 02 00 22 5B
1444234894.579:  AA AA 04 80 02 FF F2
1444234894.579:  8C
1444234894.579:  AA AA 04 80 02 FF F6 88
1444234894.579:  AA AA 04 80 02 00 08 75
1444234894.579:  AA AA 04 80 02 00 03 7A
1444234894.579:  AA AA 04 80 02 00 49
1444234894.579:  34
1444234894.579:  AA AA 04
1444234894.594:  80 02 00 33 4A
1444234894.594:  AA AA 04 80 02 FF E5 99
1444234894.594:  AA AA 04 80 02 00 18 65
1444234894.594:  AA AA 04 80 02 00 27 56
1444234894.594:  AA AA 04 80 02 00 00
1444234894.594:  7D
1444234894.594:  AA AA 04 80 02 00 26 57
1444234894.594:  AA AA 04 80 02 00 0D 70
1444234894.594:  AA AA 04 80 02 00 2A 53
1444234894.594:  AA AA 04 80 02 00 7A 03
1444234894.594:  AA AA 04
1444234894.610:  80 02 00 24 59
1444234894.610:  AA AA 04 80 02 FF FE 80
1444234894.610:  AA AA 04 80 02 00 26 57
1444234894.610:  AA AA 04 80 02 00 10 6D
1444234894.610:  AA AA 04 80 02 00 33
1444234894.610:  4A
1444234894.610:  AA AA 04 80 02 00 5B 22
1444234894.610:  AA AA 04 80 02 00 30 4D
1444234894.610:  AA AA 04 80 02 00 6A 13
1444234894.610:  AA AA 04 80 02 00 81 FC
1444234894.610:  AA AA 04
1444234894.625:  80 02 00 2A 53
1444234894.625:  AA AA 04 80 02 00 42 3B
1444234894.625:  AA AA 04 80 02 00 38 45
1444234894.625:  AA AA 04 80 02 00 12 6B
1444234894.625:  AA AA 04 80 02 00 48
1444234894.625:  35
1444234894.625:  AA AA 04 80 02 00 29 54
1444234894.625:  AA AA 04 80 02 00 04 79
1444234894.625:  AA AA 04 80 02 00 3A 43
1444234894.625:  AA AA 04 80 02 FF FC 82
1444234894.625:  AA AA 04
1444234894.641:  80 02 FF C4 BA
1444234894.641:  AA AA 04 80 02 FF F2 8C
1444234894.641:  AA AA 04 80 02 FF DA A4
1444234894.641:  AA AA 04 80 02 FF FD 81
1444234894.641:  AA AA 04 80 02 00 31
1444234894.657:  4C
1444234894.657:  AA AA 04 80 02 FF E9 95
1444234894.657:  AA AA 04 80 02 FF EA 94
1444234894.657:  AA AA 04 80 02 00 18 65
1444234894.657:  AA AA 04 80 02 FF EC 92
1444234894.657:  AA AA 04
1444234894.657:  80 02 FF F7 87
1444234894.657:  AA AA 04 80 02 FF E8 96
1444234894.657:  AA AA 04 80 02 FF BD C1
1444234894.657:  AA AA 04 80 02 00 1A 63
1444234894.657:  AA AA 04
1444234894.657:  80 02 00 21
1444234894.672:  5C
1444234894.672:  AA AA 04 80 02 FF D7 A7
1444234894.672:  AA AA 04 80 02 FF E5 99
1444234894.672:  AA AA 04 80 02 FF CB B3
1444234894.672:  AA AA 04 80 02 FF AF CF
1444234894.672:  AA AA 04
1444234894.672:  80 02 FF D3 AB
1444234894.672:  AA AA 04 80 02 FF 8B F3
1444234894.672:  AA AA 04 80 02 FF 73 0B
1444234894.672:  AA AA 04 80 02 FF DC A2
1444234894.672:  AA AA 04 80 02 FF D2
1444234894.688:  AC
