H:M:S.f Gyro(x) Gyro(y) F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4
14:45:32.660180 2042 2039 2114.613 2122.416 2116.4337 2113.3125 2117.7342 2130.9993 2132.0397 2123.7165 2125.017 2125.017 2104.9893 2104.209 2111.2317 2128.3983 
14:45:32.667167 2042 2039 2113.0524 2118.5145 2112.2721 2107.8504 2113.0524 2130.9993 2130.219 2125.017 2123.1963 2120.3352 2102.3883 2099.5272 2110.9716 2129.1786 
14:45:32.676273 2042 2040 2119.2948 2122.9362 2114.0928 2110.7115 2119.5549 2133.8604 2132.5599 2135.1609 2127.0978 2125.2771 2108.6307 2105.5095 2115.9135 2132.82 
14:45:32.683220 2043 2041 2121.6357 2127.618 2116.6938 2116.6938 2125.017 2131.2594 2129.4387 2132.2998 2125.5372 2130.9993 2110.9716 2108.8908 2116.4337 2134.9008 
14:45:32.691189 2041 2042 2121.1155 2128.9185 2117.4741 2119.815 2125.017 2130.219 2128.9185 2126.8377 2122.9362 2125.2771 2110.7115 2106.2898 2114.8731 2132.82 
14:45:32.699173 2041 2041 2115.1332 2119.2948 2109.9312 2110.1913 2116.9539 2128.1382 2127.8781 2124.4968 2121.8958 2112.012 2104.7292 2098.4868 2109.1509 2129.6988 
14:45:32.707668 2043 2042 2118.2544 2119.2948 2110.1913 2106.81 2110.4514 2127.0978 2129.4387 2133.0801 2128.9185 2115.6534 2110.7115 2106.5499 2117.4741 2134.6407 
14:45:32.715200 2042 2044 2119.0347 2121.8958 2113.8327 2107.0701 2107.3302 2120.5953 2125.017 2133.0801 2126.3175 2120.8554 2115.3933 2112.012 2122.416 2136.9816 
14:45:32.723166 2043 2043 2118.2544 2123.4564 2113.5726 2108.1105 2112.012 2120.0751 2122.1559 2128.6584 2121.6357 2120.3352 2112.2721 2109.9312 2118.2544 2136.4614 
14:45:32.730170 2043 2044 2119.2948 2122.6761 2112.012 2107.5903 2114.613 2122.1559 2123.1963 2129.4387 2121.6357 2119.0347 2108.6307 2110.1913 2116.1736 2134.1205 
14:45:32.738570 2040 2043 2118.5145 2121.1155 2114.613 2108.8908 2113.3125 2122.1559 2126.3175 2128.1382 2120.0751 2120.5953 2109.1509 2110.1913 2115.6534 2133.3402 
14:45:32.746201 2041 2043 2118.2544 2122.6761 2115.3933 2111.2317 2114.0928 2122.416 2125.2771 2124.2367 2119.815 2120.5953 2112.012 2108.8908 2116.9539 2131.7796 
14:45:32.754167 2040 2043 2117.7342 2122.416 2111.4918 2110.9716 2115.6534 2123.7165 2123.7165 2123.9766 2120.5953 2111.2317 2107.5903 2105.2494 2114.3529 2133.8604 
14:45:32.762180 2038 2043 2116.9539 2123.9766 2114.8731 2115.1332 2121.1155 2130.9993 2133.3402 2132.0397 2126.5776 2117.7342 2105.5095 2104.9893 2112.5322 2132.2998 
14:45:32.770461 2038 2042 2111.7519 2119.0347 2113.3125 2111.7519 2118.5145 2127.8781 2132.0397 2128.3983 2122.416 2122.416 2102.3883 2099.5272 2106.0297 2131.2594 
14:45:32.778186 2038 2040 2116.1736 2121.3756 2113.3125 2113.5726 2121.1155 2126.0574 2128.6584 2126.8377 2121.6357 2119.5549 2107.8504 2103.6888 2110.4514 2130.7392 
14:45:32.786160 2037 2042 2116.1736 2122.9362 2113.8327 2113.3125 2120.5953 2124.7569 2126.0574 2124.4968 2120.3352 2112.7923 2106.2898 2104.7292 2110.7115 2132.5599 
14:45:32.794167 2040 2042 2115.6534 2126.5776 2116.4337 2112.5322 2119.0347 2127.3579 2129.6988 2130.4791 2124.2367 2121.3756 2106.0297 2105.5095 2112.012 2132.0397 
14:45:32.801455 2039 2041 2112.7923 2120.0751 2109.6711 2103.6888 2108.6307 2119.2948 2123.9766 2126.0574 2119.5549 2112.7923 2100.5676 2100.3075 2106.2898 2129.9589 
14:45:32.809176 2040 2041 2118.7746 2122.416 2113.5726 2110.1913 2115.6534 2122.9362 2125.7973 2124.2367 2121.6357 2102.3883 2105.2494 2104.209 2109.1509 2128.1382 
14:45:32.817159 2039 2040 2116.9539 2120.8554 2116.6938 2110.4514 2119.815 2123.7165 2123.7165 2123.4564 2122.416 2109.6711 2107.5903 2105.2494 2109.1509 2129.4387 
14:45:32.825148 2040 2041 2116.6938 2119.815 2114.613 2107.0701 2116.1736 2121.6357 2123.1963 2126.8377 2123.4564 2124.7569 2111.4918 2110.1913 2113.3125 2132.2998 
14:45:32.833236 2040 2040 2114.613 2116.4337 2109.6711 2103.4287 2106.2898 2115.3933 2121.6357 2120.8554 2116.9539 2117.7342 2107.5903 2108.3706 2112.012 2129.6988 
14:45:32.841168 2040 2041 2117.9943 2120.3352 2115.6534 2108.6307 2109.9312 2121.3756 2127.618 2126.8377 2122.416 2117.4741 2110.9716 2111.2317 2116.9539 2127.3579 
14:45:32.848159 2044 2043 2118.5145 2120.5953 2118.5145 2108.8908 2114.3529 2123.7165 2127.0978 2131.7796 2127.0978 2121.1155 2114.0928 2114.3529 2118.2544 2127.0978 
14:45:32.857199 2045 2043 2121.8958 2122.9362 2119.0347 2110.4514 2118.7746 2125.017 2127.0978 2130.4791 2126.3175 2117.4741 2117.4741 2118.2544 2121.1155 2128.3983 
14:45:32.864247 2045 2042 2123.9766 2123.1963 2118.7746 2109.1509 2117.7342 2125.2771 2127.0978 2132.0397 2124.4968 2115.3933 2117.9943 2120.0751 2124.7569 2127.618 
14:45:32.872171 2045 2043 2124.7569 2123.1963 2121.8958 2111.4918 2114.613 2129.1786 2131.5195 2136.4614 2128.3983 2128.9185 2118.5145 2121.1155 2124.4968 2127.618 
14:45:32.880159 2044 2043 2123.7165 2124.7569 2123.7165 2117.214 2116.9539 2130.7392 2134.9008 2136.4614 2132.82 2135.6811 2117.7342 2118.2544 2121.1155 2123.9766 
14:45:32.888157 2046 2043 2122.9362 2125.7973 2122.416 2118.7746 2119.2948 2128.6584 2132.0397 2133.3402 2130.4791 2129.6988 2116.6938 2113.3125 2120.5953 2122.9362 
14:45:32.896246 2062 2042 2123.7165 2126.5776 2122.1559 2118.7746 2119.2948 2130.4791 2130.9993 2136.4614 2131.2594 2130.219 2121.3756 2115.9135 2127.618 2124.7569 
14:45:32.904179 2047 2043 2123.9766 2125.017 2122.1559 2118.2544 2118.5145 2127.618 2128.9185 2134.1205 2131.5195 2122.9362 2123.9766 2119.815 2130.219 2129.4387 
14:45:32.912165 2046 2041 2130.9993 2131.7796 2128.9185 2125.7973 2125.7973 2129.9589 2130.9993 2136.2013 2133.3402 2122.416 2128.3983 2126.8377 2133.0801 2128.1382 
14:45:32.920221 2047 2038 2127.8781 2128.9185 2127.8781 2121.8958 2120.3352 2128.6584 2128.6584 2136.9816 2129.1786 2131.5195 2122.9362 2122.9362 2127.618 2127.0978 
14:45:32.927239 2047 2039 2122.9362 2126.3175 2124.7569 2118.2544 2117.7342 2127.618 2127.8781 2139.8427 2131.5195 2138.2821 2123.1963 2121.1155 2127.0978 2126.8377 
14:45:32.935166 2047 2040 2115.1332 2120.8554 2116.9539 2110.9716 2116.4337 2121.1155 2120.0751 2131.7796 2127.0978 2123.7165 2118.2544 2114.613 2121.6357 2126.8377 
14:45:32.943154 2046 2039 2120.5953 2127.8781 2121.6357 2116.6938 2122.9362 2125.2771 2122.1559 2132.0397 2128.1382 2123.1963 2121.8958 2119.5549 2125.2771 2126.5776 
14:45:32.951237 2046 2041 2124.7569 2132.5599 2126.3175 2120.8554 2122.6761 2125.7973 2126.3175 2134.1205 2128.6584 2120.3352 2121.1155 2121.6357 2125.2771 2128.9185 
14:45:32.959238 2046 2041 2128.9185 2135.9412 2125.2771 2123.9766 2122.9362 2128.9185 2130.9993 2139.0624 2133.0801 2119.815 2122.416 2124.4968 2128.1382 2128.9185 
14:45:32.967170 2046 2042 2125.7973 2127.618 2119.0347 2116.4337 2116.1736 2125.5372 2123.9766 2130.219 2126.5776 2125.5372 2116.6938 2119.815 2123.9766 2126.8377 
14:45:32.975156 2047 2043 2127.8781 2126.3175 2125.017 2116.6938 2118.2544 2129.1786 2127.3579 2131.5195 2129.4387 2136.2013 2120.0751 2124.2367 2127.0978 2129.1786 
14:45:32.983328 2045 2042 2128.3983 2126.5776 2127.0978 2117.4741 2115.3933 2128.9185 2129.6988 2137.2417 2131.7796 2133.0801 2122.9362 2126.0574 2128.3983 2131.5195 
14:45:32.990242 2047 2042 2128.6584 2131.2594 2127.8781 2122.6761 2121.3756 2132.0397 2130.9993 2135.9412 2129.6988 2132.5599 2125.017 2123.7165 2127.0978 2129.9589 
14:45:32.998175 2047 2041 2122.6761 2126.0574 2125.7973 2120.0751 2126.3175 2128.3983 2124.2367 2123.4564 2122.1559 2119.0347 2118.5145 2117.214 2120.3352 2125.017 
14:45:33.006157 2046 2041 2120.3352 2120.3352 2122.1559 2114.8731 2122.9362 2123.4564 2122.1559 2122.9362 2121.8958 2108.1105 2115.6534 2116.6938 2120.5953 2126.3175 
14:45:33.014350 2045 2041 2120.5953 2121.8958 2120.5953 2115.3933 2117.7342 2122.9362 2124.7569 2132.2998 2128.1382 2126.0574 2121.1155 2119.815 2126.0574 2128.1382 
14:45:33.022243 2046 2041 2122.6761 2128.9185 2125.5372 2122.6761 2117.4741 2123.9766 2124.4968 2134.3806 2130.7392 2140.8831 2128.3983 2123.7165 2129.6988 2127.8781 
14:45:33.030171 2046 2041 2128.1382 2133.0801 2133.8604 2131.5195 2119.5549 2124.7569 2123.1963 2132.5599 2129.9589 2133.8604 2134.6407 2130.9993 2132.82 2126.8377 
14:45:33.038156 2045 2040 2134.9008 2135.1609 2144.0043 2143.4841 2119.0347 2124.4968 2124.7569 2136.9816 2132.5599 2130.4791 2144.2644 2142.1836 2138.8023 2133.6003 
14:45:33.047217 2046 2039 2141.4033 2145.3048 2161.6911 2165.0724 2121.3756 2127.3579 2127.618 2147.9058 2138.022 2136.7215 2161.6911 2159.8704 2149.7265 2136.4614 
14:45:33.061189 2046 2038 2140.8831 2149.2063 2189.5218 2190.8223 2121.6357 2129.1786 2127.0978 2123.9766 2121.8958 2117.214 2175.7365 2181.9789 2151.5472 2135.9412 
14:45:33.069161 2045 2038 2147.1255 2154.1482 2204.0874 2206.4283 2121.1155 2131.2594 2128.1382 2125.5372 2123.9766 2128.1382 2191.6026 2200.1859 2160.3906 2141.9235 
14:45:33.077334 2045 2038 2154.4083 2164.032 2219.9535 2224.3752 2124.2367 2134.1205 2128.1382 2136.9816 2131.5195 2141.6634 2212.1505 2221.254 2177.5572 2144.5245 
14:45:33.085234 2046 2038 2151.5472 2161.6911 2223.0747 2224.6353 2122.9362 2130.219 2125.017 2128.6584 2124.2367 2132.5599 2208.5091 2221.7742 2175.2163 2144.0043 
14:45:33.093173 2045 2038 2154.9285 2163.5118 2225.9358 2227.2363 2126.5776 2134.1205 2131.7796 2126.0574 2124.4968 2128.1382 2205.9081 2223.855 2171.0547 2141.6634 
14:45:33.101157 2046 2038 2155.9689 2161.1709 2224.3752 2224.6353 2120.0751 2133.3402 2129.6988 2126.8377 2126.0574 2128.6584 2210.85 2227.2363 2172.6153 2143.224 
14:45:33.109728 2047 2038 2158.3098 2160.6507 2226.7161 2226.456 2123.7165 2136.4614 2131.7796 2128.9185 2128.6584 2132.2998 2216.5722 2230.0974 2179.638 2145.0447 
14:45:33.117211 2048 2037 2152.5876 2155.4487 2222.2944 2220.4737 2127.618 2130.9993 2128.6584 2122.416 2122.1559 2127.618 2205.1278 2218.9131 2171.5749 2141.9235 
14:45:33.124168 2047 2038 2150.7669 2159.6103 2213.7111 2215.0116 2130.219 2132.2998 2130.219 2125.5372 2124.2367 2135.9412 2204.0874 2215.0116 2169.234 2139.8427 
14:45:33.132158 2048 2038 2145.825 2156.229 2200.7061 2202.7869 2120.0751 2132.2998 2128.3983 2127.618 2123.9766 2134.6407 2201.7465 2209.0293 2168.1936 2140.1028 
14:45:33.140650 2046 2038 2145.5649 2152.8477 2196.8046 2194.4637 2121.1155 2130.219 2125.7973 2126.3175 2121.3756 2120.5953 2195.244 2201.4864 2167.9335 2141.4033 
14:45:33.148193 2048 2039 2142.7038 2151.2871 2189.5218 2185.6203 2128.3983 2125.7973 2121.3756 2121.1155 2118.2544 2121.6357 2185.3602 2188.7415 2161.1709 2137.7619 
14:45:33.156153 2045 2039 2136.2013 2147.9058 2172.8754 2172.6153 2126.8377 2126.0574 2121.8958 2122.1559 2121.3756 2131.5195 2174.6961 2176.2567 2153.628 2136.4614 
14:45:33.164148 2045 2040 2131.2594 2140.8831 2161.6911 2160.3906 2121.3756 2125.5372 2122.416 2127.8781 2123.9766 2119.0347 2163.7719 2167.6734 2148.9462 2135.421 
14:45:33.172534 2044 2039 2130.219 2137.5018 2157.0093 2153.3679 2124.7569 2125.5372 2122.6761 2130.219 2124.7569 2117.7342 2154.4083 2159.0901 2143.4841 2134.3806 
14:45:33.180190 2044 2039 2131.5195 2140.1028 2152.8477 2150.7669 2135.1609 2130.219 2126.5776 2133.3402 2130.7392 2139.3225 2150.2467 2153.3679 2141.1432 2132.5599 
14:45:33.188164 2043 2039 2127.3579 2133.8604 2143.7442 2142.7038 2134.6407 2129.6988 2126.3175 2128.1382 2128.1382 2131.5195 2141.4033 2145.825 2133.6003 2132.0397 
14:45:33.195157 2042 2040 2121.3756 2125.5372 2134.9008 2132.2998 2128.6584 2128.6584 2127.0978 2123.9766 2122.1559 2115.3933 2133.0801 2136.4614 2126.5776 2126.0574 
14:45:33.203522 2042 2039 2112.2721 2120.0751 2127.8781 2122.9362 2124.4968 2126.0574 2126.5776 2120.3352 2118.2544 2120.8554 2121.8958 2121.3756 2115.9135 2122.9362 
14:45:33.211179 2041 2040 2113.5726 2127.8781 2130.9993 2128.9185 2135.1609 2130.219 2129.6988 2126.8377 2126.3175 2130.9993 2123.7165 2123.1963 2118.7746 2123.7165 
14:45:33.219153 2041 2039 2113.0524 2126.0574 2126.5776 2125.7973 2132.0397 2126.5776 2123.4564 2124.4968 2125.017 2119.5549 2120.0751 2123.4564 2115.3933 2123.7165 
14:45:33.227159 2041 2039 2113.5726 2123.7165 2123.1963 2121.3756 2129.9589 2126.3175 2123.4564 2124.2367 2126.3175 2122.1559 2117.9943 2123.7165 2113.5726 2122.1559 
14:45:33.235229 2042 2041 2112.2721 2120.5953 2119.815 2116.1736 2130.7392 2122.416 2121.1155 2118.5145 2124.7569 2125.2771 2116.1736 2120.0751 2112.7923 2124.4968 
14:45:33.243176 2042 2041 2117.4741 2125.5372 2121.8958 2120.0751 2136.7215 2125.017 2121.6357 2119.0347 2125.2771 2129.4387 2121.3756 2120.5953 2117.214 2123.7165 
14:45:33.251160 2040 2040 2113.8327 2120.0751 2115.1332 2111.2317 2128.6584 2120.3352 2117.214 2117.7342 2120.0751 2127.3579 2115.9135 2112.7923 2111.4918 2123.1963 
14:45:33.258148 2042 2040 2117.7342 2121.8958 2115.1332 2110.9716 2124.7569 2124.4968 2123.4564 2123.9766 2125.2771 2129.9589 2118.2544 2119.0347 2115.1332 2127.3579 
14:45:33.266232 2043 2040 2121.1155 2122.9362 2115.6534 2113.0524 2122.9362 2127.3579 2126.5776 2125.5372 2125.017 2121.6357 2116.9539 2121.3756 2114.3529 2126.0574 
14:45:33.274178 2042 2041 2121.8958 2124.7569 2116.6938 2114.3529 2131.5195 2128.3983 2129.6988 2125.7973 2120.3352 2112.012 2116.1736 2119.5549 2113.3125 2124.2367 
14:45:33.282176 2043 2041 2119.0347 2122.416 2114.0928 2110.7115 2133.8604 2123.4564 2127.618 2119.5549 2113.8327 2111.2317 2112.5322 2113.8327 2109.411 2125.5372 
14:45:33.290254 2043 2039 2120.3352 2122.416 2113.8327 2110.4514 2127.618 2124.4968 2128.1382 2121.6357 2119.0347 2123.4564 2110.4514 2113.8327 2109.1509 2127.618 
14:45:33.298239 2045 2040 2120.5953 2121.8958 2114.613 2106.5499 2119.815 2124.2367 2125.7973 2126.8377 2122.416 2123.9766 2108.6307 2115.9135 2109.411 2126.3175 
14:45:33.306186 2044 2040 2123.9766 2125.017 2115.3933 2106.2898 2121.6357 2123.9766 2125.017 2123.4564 2120.8554 2116.1736 2109.1509 2115.9135 2110.1913 2127.8781 
14:45:33.314166 2045 2041 2127.8781 2126.5776 2115.9135 2112.012 2127.3579 2125.7973 2126.5776 2123.9766 2123.7165 2121.1155 2109.411 2115.6534 2111.7519 2127.8781 
14:45:33.321152 2045 2040 2127.3579 2124.2367 2117.7342 2114.8731 2131.7796 2128.9185 2129.1786 2128.3983 2125.7973 2120.8554 2108.8908 2117.9943 2111.4918 2131.2594 
14:45:33.329240 2045 2040 2127.8781 2125.7973 2119.815 2116.6938 2135.421 2132.5599 2130.219 2127.8781 2126.0574 2120.3352 2113.3125 2122.6761 2115.6534 2132.0397 
14:45:33.337171 2044 2039 2128.9185 2126.5776 2117.4741 2113.0524 2130.7392 2127.618 2124.2367 2120.8554 2122.9362 2131.7796 2114.3529 2122.1559 2117.214 2132.82 
14:45:33.345161 2044 2041 2133.3402 2130.219 2120.0751 2114.613 2130.9993 2128.1382 2124.2367 2127.8781 2126.5776 2140.8831 2118.7746 2127.0978 2120.8554 2134.3806 
14:45:33.353230 2044 2041 2132.82 2128.6584 2122.416 2113.5726 2128.1382 2128.6584 2120.8554 2128.1382 2124.4968 2125.2771 2118.7746 2126.5776 2118.5145 2136.9816 
14:45:33.361232 2043 2041 2134.3806 2132.5599 2126.3175 2118.2544 2134.6407 2132.5599 2123.4564 2127.0978 2127.0978 2127.3579 2121.3756 2126.3175 2119.0347 2132.2998 
14:45:33.369168 2041 2039 2126.3175 2125.5372 2117.214 2110.7115 2132.2998 2126.3175 2123.4564 2129.6988 2126.5776 2129.6988 2113.8327 2119.0347 2112.2721 2128.9185 
14:45:33.377160 2043 2041 2124.4968 2121.6357 2110.4514 2106.81 2125.2771 2123.9766 2125.7973 2136.9816 2130.219 2119.5549 2116.1736 2121.3756 2115.9135 2130.7392 
14:45:33.385293 2042 2041 2120.8554 2116.6938 2107.3302 2100.5676 2116.1736 2118.7746 2122.9362 2129.1786 2127.0978 2115.6534 2113.8327 2117.214 2115.6534 2130.9993 
14:45:33.392235 2044 2040 2121.8958 2120.5953 2110.7115 2103.9489 2123.7165 2121.8958 2128.9185 2132.2998 2131.2594 2134.9008 2115.6534 2117.214 2117.9943 2128.3983 
14:45:33.400176 2042 2040 2114.3529 2116.4337 2106.0297 2103.1686 2123.1963 2119.5549 2127.3579 2132.0397 2127.8781 2132.82 2112.2721 2110.9716 2112.2721 2126.5776 
14:45:33.408159 2042 2040 2110.4514 2115.1332 2103.6888 2105.5095 2120.8554 2122.1559 2128.3983 2131.2594 2129.4387 2128.1382 2113.8327 2110.9716 2113.3125 2127.8781 
14:45:33.416311 2040 2040 2112.7923 2115.9135 2104.9893 2106.81 2119.2948 2123.7165 2129.4387 2128.9185 2128.9185 2128.9185 2114.0928 2112.012 2114.8731 2130.4791 
14:45:33.424236 2041 2041 2119.2948 2122.1559 2112.012 2112.2721 2123.4564 2127.8781 2133.8604 2129.6988 2128.1382 2130.7392 2116.6938 2117.214 2119.815 2134.3806 
14:45:33.432173 2042 2040 2117.7342 2122.1559 2113.0524 2109.6711 2120.0751 2125.2771 2129.4387 2126.0574 2123.9766 2126.0574 2115.6534 2118.5145 2120.0751 2135.421 
14:45:33.440155 2043 2041 2117.7342 2122.416 2112.012 2108.3706 2121.6357 2123.9766 2126.0574 2126.5776 2125.017 2124.2367 2115.9135 2118.7746 2118.7746 2134.3806 
14:45:33.449232 2042 2039 2117.214 2119.2948 2111.4918 2108.6307 2122.1559 2122.1559 2125.017 2128.3983 2126.0574 2126.5776 2113.5726 2116.9539 2117.4741 2129.9589 
14:45:33.455214 2043 2040 2117.4741 2120.0751 2113.0524 2110.1913 2114.8731 2121.8958 2125.5372 2126.3175 2125.5372 2133.3402 2114.0928 2119.0347 2118.7746 2131.5195 
14:45:33.463149 2042 2040 2125.2771 2129.4387 2118.2544 2117.214 2115.1332 2126.5776 2128.1382 2127.618 2128.1382 2133.6003 2121.8958 2126.5776 2122.416 2135.9412 
14:45:33.471141 2041 2041 2131.2594 2132.5599 2120.5953 2119.815 2119.0347 2125.7973 2127.0978 2126.0574 2127.618 2125.2771 2122.1559 2127.8781 2120.5953 2139.5826 
14:45:33.480266 2041 2039 2130.219 2128.1382 2120.5953 2116.9539 2119.5549 2124.2367 2126.8377 2129.9589 2129.1786 2130.219 2118.2544 2127.3579 2119.815 2136.4614 
14:45:33.487205 2041 2038 2121.1155 2119.0347 2116.4337 2110.4514 2111.2317 2122.9362 2123.9766 2127.3579 2125.7973 2127.0978 2113.3125 2122.416 2114.613 2134.1205 
14:45:33.495169 2044 2038 2120.3352 2122.416 2117.7342 2114.0928 2109.1509 2125.2771 2125.017 2123.4564 2122.416 2120.8554 2116.4337 2121.3756 2114.0928 2131.5195 
14:45:33.503158 2042 2038 2118.5145 2121.8958 2113.5726 2111.2317 2103.1686 2120.0751 2120.5953 2119.0347 2117.214 2122.416 2109.9312 2115.1332 2109.9312 2132.5599 
14:45:33.511629 2045 2038 2121.3756 2122.9362 2113.5726 2112.2721 2108.6307 2122.9362 2122.416 2125.7973 2122.6761 2127.618 2112.012 2119.815 2115.9135 2135.1609 
14:45:33.519189 2042 2038 2117.9943 2119.815 2113.0524 2110.9716 2111.4918 2122.6761 2120.5953 2121.3756 2120.8554 2117.214 2111.7519 2118.7746 2114.613 2134.6407 
14:45:33.526207 2042 2038 2118.5145 2122.9362 2116.6938 2116.1736 2112.012 2123.9766 2121.3756 2124.2367 2124.7569 2123.4564 2115.1332 2119.2948 2115.6534 2131.5195 
14:45:33.534161 2043 2038 2116.9539 2121.3756 2114.613 2117.214 2103.9489 2119.815 2118.7746 2126.3175 2125.5372 2125.2771 2112.5322 2117.214 2114.3529 2133.8604 
14:45:33.542756 2043 2039 2119.0347 2125.7973 2116.1736 2122.9362 2108.3706 2127.0978 2125.017 2126.0574 2129.1786 2126.8377 2115.6534 2121.6357 2118.2544 2135.1609 
14:45:33.550186 2044 2041 2114.8731 2122.9362 2112.7923 2118.5145 2112.2721 2126.3175 2122.416 2119.0347 2125.7973 2134.3806 2111.4918 2115.6534 2112.5322 2130.7392 
14:45:33.558169 2045 2039 2115.6534 2123.9766 2113.3125 2120.8554 2115.9135 2125.5372 2121.6357 2121.3756 2124.4968 2135.1609 2110.7115 2112.2721 2109.411 2129.4387 
14:45:33.566164 2043 2041 2114.3529 2124.4968 2112.2721 2122.416 2108.1105 2123.7165 2120.5953 2119.5549 2120.8554 2115.1332 2109.6711 2110.9716 2106.5499 2129.9589 
14:45:33.574502 2043 2042 2113.0524 2125.5372 2112.012 2121.8958 2107.5903 2123.1963 2120.8554 2117.4741 2121.1155 2115.1332 2110.4514 2111.2317 2108.1105 2129.6988 
14:45:33.582179 2042 2044 2109.1509 2120.0751 2109.6711 2117.9943 2110.9716 2119.2948 2117.7342 2117.4741 2121.8958 2130.219 2108.1105 2106.81 2107.5903 2126.8377 
14:45:33.589161 2042 2045 2114.0928 2121.8958 2112.7923 2121.8958 2109.6711 2122.416 2118.2544 2122.6761 2126.0574 2126.8377 2111.4918 2110.4514 2111.2317 2130.7392 
14:45:33.597160 2042 2044 2120.8554 2126.5776 2116.4337 2122.9362 2105.7696 2124.2367 2118.2544 2127.618 2127.8781 2118.5145 2116.1736 2117.9943 2116.9539 2133.6003 
14:45:33.605456 2042 2043 2120.5953 2124.2367 2114.8731 2117.7342 2106.5499 2119.2948 2120.5953 2126.3175 2124.2367 2119.5549 2116.6938 2119.5549 2117.7342 2135.9412 
14:45:33.613181 2042 2043 2123.9766 2126.5776 2118.2544 2122.416 2109.1509 2122.6761 2126.5776 2122.9362 2123.7165 2125.2771 2121.8958 2122.6761 2118.7746 2135.421 
14:45:33.621159 2040 2042 2123.9766 2125.7973 2119.0347 2121.8958 2104.9893 2125.2771 2124.2367 2120.3352 2126.0574 2130.7392 2120.8554 2122.416 2118.5145 2136.2013 
14:45:33.629142 2040 2041 2119.5549 2121.8958 2115.9135 2115.6534 2105.5095 2123.1963 2122.6761 2125.7973 2132.0397 2140.8831 2120.0751 2123.4564 2123.1963 2135.421 
14:45:33.637241 2038 2042 2113.5726 2115.1332 2110.1913 2112.012 2102.3883 2118.5145 2118.7746 2121.8958 2128.3983 2134.3806 2114.8731 2117.214 2117.7342 2133.0801 
14:45:33.645170 2038 2040 2117.214 2117.9943 2112.012 2118.7746 2105.2494 2122.9362 2117.4741 2120.8554 2128.3983 2123.4564 2115.9135 2117.214 2116.6938 2128.9185 
14:45:33.653156 2039 2041 2114.3529 2116.1736 2111.4918 2115.3933 2107.0701 2119.815 2113.8327 2119.815 2127.0978 2116.1736 2114.0928 2115.9135 2114.613 2127.0978 
14:45:33.660147 2039 2041 2112.2721 2118.2544 2112.5322 2116.9539 2108.3706 2119.5549 2119.2948 2125.2771 2131.2594 2126.8377 2117.7342 2118.5145 2117.214 2124.7569 
14:45:33.668238 2037 2041 2108.3706 2115.6534 2108.6307 2115.6534 2100.5676 2117.4741 2118.2544 2120.0751 2126.0574 2131.2594 2111.2317 2111.4918 2109.9312 2123.4564 
14:45:33.676168 2039 2041 2113.8327 2120.8554 2114.613 2122.9362 2110.7115 2126.0574 2126.5776 2123.9766 2128.9185 2133.8604 2115.3933 2113.3125 2113.5726 2121.8958 
14:45:33.684183 2041 2042 2117.7342 2123.9766 2120.0751 2126.0574 2116.6938 2127.0978 2130.7392 2128.6584 2131.5195 2129.1786 2121.8958 2118.5145 2119.815 2123.7165 
14:45:33.692257 2043 2042 2123.1963 2128.9185 2123.9766 2131.2594 2116.6938 2129.1786 2132.2998 2128.3983 2130.4791 2134.3806 2126.5776 2124.2367 2121.3756 2125.5372 
14:45:33.700240 2042 2041 2117.9943 2123.4564 2119.0347 2126.0574 2109.411 2126.8377 2126.5776 2116.6938 2120.5953 2123.4564 2119.0347 2116.6938 2110.4514 2121.1155 
14:45:33.708178 2043 2041 2119.815 2125.5372 2120.5953 2125.017 2108.3706 2125.5372 2125.7973 2114.3529 2121.1155 2113.0524 2120.5953 2119.5549 2113.5726 2121.6357 
14:45:33.715155 2045 2041 2121.1155 2124.7569 2121.3756 2121.6357 2104.9893 2121.6357 2123.9766 2117.4741 2124.2367 2123.1963 2120.5953 2122.6761 2117.214 2125.2771 
14:45:33.723155 2046 2040 2116.6938 2119.0347 2117.4741 2117.9943 2104.4691 2121.1155 2124.2367 2119.815 2123.7165 2130.7392 2115.6534 2119.0347 2113.3125 2126.8377 
14:45:33.731239 2046 2040 2114.0928 2117.214 2114.8731 2117.214 2101.8681 2117.9943 2120.5953 2115.6534 2117.214 2116.4337 2110.4514 2116.1736 2109.1509 2124.4968 
14:45:33.739168 2048 2039 2121.6357 2124.2367 2119.5549 2123.9766 2100.0474 2120.3352 2121.1155 2115.9135 2120.0751 2116.6938 2112.5322 2121.1155 2113.5726 2128.3983 
14:45:33.747155 2048 2041 2127.618 2129.4387 2124.2367 2129.4387 2103.9489 2128.1382 2125.5372 2123.7165 2128.6584 2125.5372 2116.6938 2124.2367 2118.5145 2130.4791 
14:45:33.755235 2047 2040 2125.2771 2127.618 2120.8554 2124.4968 2103.6888 2126.5776 2126.8377 2125.5372 2127.0978 2117.4741 2114.0928 2119.2948 2114.3529 2131.7796 
14:45:33.763236 2047 2040 2126.0574 2126.3175 2120.0751 2121.3756 2102.1282 2124.4968 2129.1786 2127.8781 2125.017 2123.9766 2115.6534 2119.5549 2114.613 2132.82 
14:45:33.771163 2045 2040 2124.4968 2121.8958 2120.8554 2121.8958 2103.9489 2126.0574 2127.618 2125.017 2123.9766 2132.2998 2115.9135 2118.5145 2115.9135 2133.0801 
