117,0,4217.436035,4211.794922,4203.589844,4191.794922,4205.12793,4208.205078,4196.410156,4208.205078,4165.641113,4225.12793,4055.384521,4203.589844,4317.436035,4267.179199,0,2042,2044,0,0,0,804,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,4220,4214.358887,4207.179199,4194.871582,4201.025391,4205.641113,4192.820313,4210.769043,4173.333008,4228.717773,4053.333252,4201.538574,4326.666504,4265.12793,834,2042,2045,0,0,0,804,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,4214.358887,4214.358887,4203.07666,4193.333008,4204.102539,4205.641113,4196.922852,4210.769043,4169.743652,4218.461426,4055.384521,4201.538574,4326.666504,4266.666504,786,2042,2044,0,0,0,804,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,4214.358887,4215.897461,4201.538574,4195.384277,4219.487305,4207.692383,4200,4210.256348,4171.281738,4217.94873,4055.384521,4203.07666,4327.692383,4275.897461,320,2043,2042,0,0,0,804,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,4215.897461,4211.281738,4202.563965,4195.384277,4216.410156,4207.179199,4198.974121,4209.743652,4171.794922,4224.615234,4048.205078,4204.102539,4326.666504,4280,0,2045,2041,0,0,0,804,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,4213.846191,4198.974121,4200,4187.179199,4198.974121,4206.666504,4201.025391,4210.256348,4158.974121,4217.436035,4037.435791,4203.07666,4318.461426,4269.743652,834,2045,2041,0,0,0,804,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,4213.333008,4196.410156,4198.974121,4188.205078,4198.461426,4207.179199,4197.436035,4210.769043,4155.897461,4212.307617,4034.871582,4202.05127,4320,4257.436035,786,2046,2041,0,0,0,804,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,4222.05127,4213.333008,4205.12793,4197.436035,4210.769043,4207.692383,4188.717773,4208.205078,4166.666504,4222.05127,4043.5896,4199.487305,4340.512695,4265.641113,320,2046,2040,0,0,0,804,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,4208.717773,4210.769043,4201.025391,4191.281738,4207.692383,4206.666504,4190.769043,4208.205078,4161.538574,4211.794922,4040.512695,4201.025391,4332.820313,4267.179199,0,2048,2038,0,0,0,804,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,4190.256348,4190.769043,4191.281738,4183.07666,4201.538574,4205.641113,4196.410156,4211.794922,4154.358887,4205.641113,4035.384521,4207.179199,4309.743652,4263.07666,834,2048,2036,0,0,0,804,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,4194.871582,4185.12793,4193.333008,4187.179199,4202.563965,4207.179199,4188.717773,4211.281738,4158.974121,4215.384277,4040.512695,4208.205078,4317.436035,4271.281738,786,2047,2036,0,0,0,804,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,4213.333008,4198.974121,4200.512695,4190.769043,4204.102539,4208.205078,4186.153809,4206.153809,4166.153809,4217.436035,4046.153809,4204.102539,4343.07666,4280,320,2047,2036,0,0,0,804,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4208.717773,4202.563965,4194.871582,4187.692383,4198.974121,4206.153809,4193.846191,4206.153809,4164.615234,4211.794922,4040,4201.538574,4339.487305,4267.179199,280,2047,2036,0,0,0,804,732,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4194.358887,4195.897461,4187.179199,4189.743652,4196.922852,4204.615234,4191.281738,4208.717773,4158.974121,4213.333008,4037.94873,4201.538574,4325.641113,4258.974121,213,2046,2036,0,0,0,804,740,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4193.333008,4186.153809,4186.666504,4191.281738,4206.666504,4208.717773,4186.153809,4208.205078,4154.358887,4211.281738,4037.94873,4211.281738,4322.05127,4269.230469,844,2047,2036,0,0,0,804,747,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0
3,0,4203.07666,4179.487305,4191.281738,4188.717773,4211.794922,4209.230469,4188.205078,4209.743652,4155.384277,4217.94873,4031.794678,4217.94873,4327.179199,4278.461426,843,2046,2036,0,0,0,804,754,2,2,4,4,0,0,0,0,0,0,0,0,0,0,4,4
4,0,4203.07666,4172.307617,4194.871582,4187.179199,4192.820313,4203.07666,4188.717773,4208.717773,4148.205078,4217.94873,4023.076904,4206.153809,4327.179199,4266.153809,623,2046,2036,0,0,0,804,762,2,2,4,4,4,0,0,0,0,0,0,0,0,0,4,4
5,0,4210.256348,4187.179199,4198.974121,4190.256348,4191.281738,4204.102539,4185.641113,4206.666504,4146.666504,4212.307617,4026.666504,4197.94873,4335.897461,4264.102539,4,2046,2040,0,0,0,804,770,2,2,4,4,4,0,0,0,0,0,0,0,0,0,4,4
6,0,4207.692383,4198.461426,4195.897461,4190.256348,4203.589844,4204.102539,4186.153809,4207.179199,4153.846191,4208.717773,4036.923096,4207.179199,4336.922852,4268.717773,0,2046,2039,0,0,0,804,778,2,2,4,4,4,0,0,0,0,0,0,0,0,0,4,4
7,0,4190.769043,4184.615234,4189.743652,4187.692383,4204.102539,4201.025391,4188.205078,4210.769043,4154.358887,4206.666504,4041.53833,4206.153809,4321.538574,4267.179199,0,2047,2040,0,0,0,804,786,2,2,4,4,4,0,0,0,0,0,0,0,0,0,4,4
