33,0,4173.846191,4203.589844,4191.281738,4193.846191,4201.025391,4201.025391,4197.94873,4199.487305,4199.487305,4217.94873,4204.615234,4188.205078,4247.179199,4176.410156,0,2040,2040,0,0,0,606,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,4157.94873,4181.025391,4194.358887,4189.743652,4200,4201.025391,4200.512695,4201.538574,4193.333008,4214.358887,4202.05127,4189.743652,4226.666504,4165.641113,0,2041,2039,0,0,0,606,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4165.12793,4165.12793,4201.025391,4190.256348,4200.512695,4201.538574,4200.512695,4198.974121,4195.384277,4227.692383,4200.512695,4186.666504,4236.410156,4161.538574,0,2043,2038,0,0,0,606,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,4178.974121,4172.307617,4201.538574,4193.846191,4197.94873,4201.025391,4197.94873,4196.410156,4196.922852,4231.794922,4198.461426,4186.153809,4251.281738,4157.436035,0,2043,2037,0,0,0,606,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,4174.358887,4185.12793,4198.461426,4193.846191,4195.384277,4201.538574,4197.436035,4197.436035,4201.025391,4223.07666,4202.05127,4186.153809,4240,4149.743652,0,2042,2036,0,0,0,606,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,4165.641113,4194.358887,4195.384277,4192.820313,4198.461426,4203.07666,4198.974121,4200.512695,4203.589844,4227.692383,4211.281738,4185.641113,4237.436035,4162.05127,0,2041,2033,0,0,0,606,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,4167.692383,4186.153809,4191.794922,4192.307617,4201.025391,4202.563965,4199.487305,4201.025391,4197.94873,4239.487305,4213.333008,4186.666504,4245.641113,4182.563965,0,2040,2034,0,0,0,606,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,4175.384277,4167.179199,4191.281738,4191.794922,4200,4201.025391,4198.461426,4200.512695,4195.384277,4242.05127,4205.12793,4190.769043,4236.922852,4182.05127,0,2040,2035,0,0,0,606,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,4182.05127,4168.717773,4192.820313,4193.846191,4197.94873,4201.538574,4199.487305,4201.025391,4200.512695,4237.436035,4199.487305,4192.307617,4232.307617,4167.179199,0,2040,2034,0,0,0,606,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,4175.384277,4180,4192.307617,4195.384277,4195.897461,4201.538574,4198.974121,4200,4203.589844,4231.281738,4206.153809,4185.12793,4230.256348,4150.769043,0,2040,2032,0,0,0,606,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,4166.666504,4174.871582,4190.256348,4191.281738,4196.922852,4201.538574,4197.436035,4198.974121,4199.487305,4226.666504,4212.820313,4183.07666,4215.897461,4146.666504,0,2039,2030,0,0,0,606,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,4179.487305,4173.333008,4193.333008,4195.384277,4201.025391,4202.563965,4197.94873,4198.974121,4193.333008,4236.922852,4208.205078,4192.307617,4219.487305,4165.641113,0,2039,2031,0,0,0,606,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4202.05127,4180.512695,4198.974121,4200.512695,4203.589844,4203.07666,4199.487305,4200,4196.410156,4257.94873,4201.538574,4195.384277,4244.102539,4182.563965,0,2040,2031,0,0,0,606,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,4205.12793,4180,4201.025391,4198.974121,4199.487305,4201.538574,4198.974121,4199.487305,4205.641113,4259.487305,4200.512695,4187.179199,4251.281738,4173.333008,0,2041,2034,0,0,0,606,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,4194.871582,4183.07666,4197.436035,4197.94873,4196.922852,4202.05127,4197.94873,4201.025391,4210.769043,4244.102539,4204.102539,4181.538574,4240,4162.563965,0,2042,2034,0,0,0,606,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,4189.230469,4190.769043,4193.846191,4203.07666,4200,4202.05127,4197.94873,4199.487305,4206.153809,4234.871582,4203.589844,4189.230469,4230.256348,4167.179199,0,2044,2038,0,0,0,606,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,4192.820313,4187.692383,4194.358887,4204.102539,4204.102539,4201.538574,4198.461426,4195.384277,4198.974121,4246.666504,4202.05127,4196.410156,4228.205078,4181.025391,0,2044,2038,0,0,0,606,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,4195.897461,4168.205078,4200,4199.487305,4199.487305,4202.05127,4199.487305,4196.410156,4200,4252.820313,4204.615234,4191.281738,4223.07666,4185.641113,0,2046,2040,0,0,0,606,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,4205.12793,4167.692383,4207.179199,4198.461426,4197.94873,4202.563965,4199.487305,4198.974121,4205.641113,4250.256348,4204.102539,4184.615234,4224.615234,4181.025391,0,2045,2040,0,0,0,606,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,4213.333008,4183.07666,4206.153809,4202.563965,4201.025391,4201.025391,4199.487305,4198.461426,4204.615234,4243.07666,4203.07666,4186.666504,4229.230469,4176.410156,0,2046,2042,0,0,0,606,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,4201.025391,4179.487305,4197.436035,4206.153809,4201.538574,4200.512695,4199.487305,4199.487305,4198.974121,4241.025391,4208.717773,4191.281738,4220,4182.563965,0,2047,2040,0,0,0,606,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,4180.512695,4162.563965,4195.384277,4202.563965,4196.410156,4201.025391,4198.461426,4201.025391,4195.384277,4242.05127,4212.307617,4189.743652,4192.307617,4182.563965,0,2045,2037,0,0,0,606,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,4201.025391,4181.025391,4205.641113,4201.025391,4200,4201.025391,4198.974121,4197.94873,4197.94873,4254.871582,4206.153809,4188.205078,4203.589844,4189.743652,0,2046,2037,0,0,0,606,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,4239.487305,4211.281738,4211.281738,4201.538574,4205.641113,4202.05127,4200.512695,4197.436035,4203.07666,4258.461426,4200,4187.692383,4235.384277,4202.563965,0,2046,2035,0,0,0,606,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,4250.256348,4225.641113,4209.743652,4201.025391,4203.07666,4204.102539,4199.487305,4201.538574,4207.692383,4241.538574,4204.615234,4184.615234,4230.256348,4208.717773,0,2045,2036,0,0,0,606,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,4244.102539,4236.410156,4210.256348,4205.12793,4200,4203.589844,4198.461426,4201.025391,4210.256348,4229.230469,4210.256348,4186.666504,4211.281738,4211.281738,0,2044,2038,0,0,0,606,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,4250.769043,4245.641113,4211.281738,4208.205078,4203.07666,4202.563965,4198.974121,4198.461426,4205.641113,4238.974121,4209.230469,4191.794922,4219.487305,4223.589844,0,2043,2039,0,0,0,606,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,4250.769043,4230.256348,4207.692383,4201.025391,4202.05127,4202.563965,4199.487305,4198.461426,4195.897461,4234.871582,4204.615234,4191.281738,4213.333008,4217.94873,0,2042,2039,0,0,0,607,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,4245.12793,4217.436035,4206.153809,4196.922852,4198.461426,4202.563965,4197.436035,4196.410156,4197.94873,4223.589844,4205.12793,4186.666504,4198.974121,4201.538574,0,2040,2039,0,0,0,607,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,4238.461426,4220.512695,4207.179199,4201.538574,4197.94873,4202.563965,4196.922852,4194.358887,4205.641113,4228.205078,4209.230469,4185.12793,4207.179199,4200,0,2039,2038,0,0,0,607,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,4226.153809,4221.025391,4205.12793,4201.538574,4199.487305,4203.589844,4198.461426,4196.922852,4202.05127,4227.179199,4207.179199,4189.230469,4203.07666,4201.538574,0,2041,2039,0,0,0,607,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,4218.974121,4209.230469,4205.12793,4200.512695,4201.025391,4202.05127,4199.487305,4198.974121,4195.384277,4218.461426,4206.153809,4194.358887,4184.102539,4203.589844,223,2040,2040,0,0,0,607,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,4222.563965,4190.256348,4207.179199,4202.563965,4201.538574,4201.025391,4198.974121,4197.436035,4192.820313,4222.05127,4207.179199,4195.897461,4186.666504,4206.153809,141,2039,2041,0,0,0,607,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
