4352.820313,4129.743652,4283.589844,4268.205078,4182.05127,4215.897461,4209.743652,4204.615234,4229.743652,4183.589844,4427.179199,4321.025391,4172.307617,4160.512695
4358.974121,4140.512695,4296.410156,4272.820313,4195.897461,4222.563965,4207.179199,4207.692383,4238.974121,4194.358887,4427.692383,4326.153809,4190.256348,4169.230469
4365.12793,4152.307617,4311.794922,4279.487305,4205.641113,4225.641113,4203.589844,4202.05127,4252.307617,4197.436035,4434.358887,4338.974121,4198.461426,4178.461426
4352.820313,4145.641113,4300,4276.410156,4196.922852,4221.538574,4205.641113,4200,4237.94873,4178.461426,4431.281738,4330.769043,4178.974121,4172.307617
4360,4152.820313,4301.025391,4277.436035,4211.281738,4225.641113,4209.743652,4202.563965,4235.897461,4188.205078,4439.487305,4336.922852,4180,4176.410156
4388.205078,4175.897461,4328.717773,4287.179199,4231.281738,4233.333008,4208.205078,4201.025391,4261.538574,4219.487305,4459.487305,4367.692383,4210.256348,4193.333008
4379.487305,4172.307617,4324.102539,4286.153809,4217.436035,4227.692383,4205.12793,4200,4250.256348,4201.538574,4448.205078,4362.563965,4203.589844,4186.153809
4379.487305,4186.666504,4325.12793,4290.256348,4229.230469,4228.717773,4204.102539,4202.563965,4246.153809,4193.333008,4445.641113,4367.179199,4203.589844,4187.692383
4383.589844,4195.897461,4332.820313,4294.358887,4238.461426,4232.307617,4205.12793,4202.05127,4258.974121,4202.563965,4458.974121,4377.435547,4212.307617,4193.846191
4361.538574,4174.358887,4313.846191,4283.07666,4220.512695,4225.12793,4206.153809,4201.538574,4247.179199,4187.179199,4459.487305,4351.794922,4189.230469,4180
4336.922852,4153.846191,4289.743652,4271.794922,4205.12793,4215.384277,4210.256348,4204.102539,4220,4164.102539,4446.153809,4323.589844,4161.025391,4165.641113
4353.333008,4165.641113,4304.615234,4281.538574,4214.871582,4218.461426,4211.794922,4203.07666,4226.153809,4176.922852,4451.794922,4337.94873,4178.974121,4176.922852
4355.384277,4160.512695,4306.666504,4282.05127,4208.717773,4224.102539,4208.205078,4201.538574,4227.179199,4173.333008,4447.692383,4332.820313,4180,4170.769043
4345.12793,4155.384277,4300,4278.974121,4207.179199,4222.05127,4205.12793,4202.563965,4222.05127,4163.589844,4442.05127,4325.641113,4170.256348,4163.07666
4346.153809,4161.025391,4305.641113,4284.102539,4210.769043,4220.512695,4207.692383,4203.589844,4224.615234,4171.281738,4441.538574,4338.974121,4174.871582,4171.281738
4348.717773,4156.922852,4304.615234,4281.538574,4208.717773,4224.615234,4209.743652,4202.563965,4222.563965,4169.230469,4431.281738,4333.333008,4170.769043,4172.820313
4359.487305,4161.025391,4308.205078,4279.487305,4215.897461,4225.12793,4208.717773,4203.07666,4226.153809,4175.384277,4433.333008,4330.256348,4175.897461,4176.410156
4368.205078,4166.666504,4315.897461,4284.615234,4205.641113,4219.487305,4207.179199,4203.589844,4225.641113,4182.563965,4444.102539,4338.974121,4186.666504,4183.07666
