4173.846191,4203.589844,4191.281738,4193.846191,4201.025391,4201.025391,4197.94873,4199.487305,4199.487305,4217.94873,4204.615234,4188.205078,4247.179199,4176.410156
4157.94873,4181.025391,4194.358887,4189.743652,4200,4201.025391,4200.512695,4201.538574,4193.333008,4214.358887,4202.05127,4189.743652,4226.666504,4165.641113
4165.12793,4165.12793,4201.025391,4190.256348,4200.512695,4201.538574,4200.512695,4198.974121,4195.384277,4227.692383,4200.512695,4186.666504,4236.410156,4161.538574
4178.974121,4172.307617,4201.538574,4193.846191,4197.94873,4201.025391,4197.94873,4196.410156,4196.922852,4231.794922,4198.461426,4186.153809,4251.281738,4157.436035
4174.358887,4185.12793,4198.461426,4193.846191,4195.384277,4201.538574,4197.436035,4197.436035,4201.025391,4223.07666,4202.05127,4186.153809,4240,4149.743652
4165.641113,4194.358887,4195.384277,4192.820313,4198.461426,4203.07666,4198.974121,4200.512695,4203.589844,4227.692383,4211.281738,4185.641113,4237.436035,4162.05127
4167.692383,4186.153809,4191.794922,4192.307617,4201.025391,4202.563965,4199.487305,4201.025391,4197.94873,4239.487305,4213.333008,4186.666504,4245.641113,4182.563965
4175.384277,4167.179199,4191.281738,4191.794922,4200,4201.025391,4198.461426,4200.512695,4195.384277,4242.05127,4205.12793,4190.769043,4236.922852,4182.05127
4182.05127,4168.717773,4192.820313,4193.846191,4197.94873,4201.538574,4199.487305,4201.025391,4200.512695,4237.436035,4199.487305,4192.307617,4232.307617,4167.179199
4175.384277,4180,4192.307617,4195.384277,4195.897461,4201.538574,4198.974121,4200,4203.589844,4231.281738,4206.153809,4185.12793,4230.256348,4150.769043
4166.666504,4174.871582,4190.256348,4191.281738,4196.922852,4201.538574,4197.436035,4198.974121,4199.487305,4226.666504,4212.820313,4183.07666,4215.897461,4146.666504
4179.487305,4173.333008,4193.333008,4195.384277,4201.025391,4202.563965,4197.94873,4198.974121,4193.333008,4236.922852,4208.205078,4192.307617,4219.487305,4165.641113
4202.05127,4180.512695,4198.974121,4200.512695,4203.589844,4203.07666,4199.487305,4200,4196.410156,4257.94873,4201.538574,4195.384277,4244.102539,4182.563965
4205.12793,4180,4201.025391,4198.974121,4199.487305,4201.538574,4198.974121,4199.487305,4205.641113,4259.487305,4200.512695,4187.179199,4251.281738,4173.333008
4194.871582,4183.07666,4197.436035,4197.94873,4196.922852,4202.05127,4197.94873,4201.025391,4210.769043,4244.102539,4204.102539,4181.538574,4240,4162.563965
4189.230469,4190.769043,4193.846191,4203.07666,4200,4202.05127,4197.94873,4199.487305,4206.153809,4234.871582,4203.589844,4189.230469,4230.256348,4167.179199
4192.820313,4187.692383,4194.358887,4204.102539,4204.102539,4201.538574,4198.461426,4195.384277,4198.974121,4246.666504,4202.05127,4196.410156,4228.205078,4181.025391
4195.897461,4168.205078,4200,4199.487305,4199.487305,4202.05127,4199.487305,4196.410156,4200,4252.820313,4204.615234,4191.281738,4223.07666,4185.641113
4205.12793,4167.692383,4207.179199,4198.461426,4197.94873,4202.563965,4199.487305,4198.974121,4205.641113,4250.256348,4204.102539,4184.615234,4224.615234,4181.025391
4213.333008,4183.07666,4206.153809,4202.563965,4201.025391,4201.025391,4199.487305,4198.461426,4204.615234,4243.07666,4203.07666,4186.666504,4229.230469,4176.410156
4201.025391,4179.487305,4197.436035,4206.153809,4201.538574,4200.512695,4199.487305,4199.487305,4198.974121,4241.025391,4208.717773,4191.281738,4220,4182.563965
4180.512695,4162.563965,4195.384277,4202.563965,4196.410156,4201.025391,4198.461426,4201.025391,4195.384277,4242.05127,4212.307617,4189.743652,4192.307617,4182.563965
4201.025391,4181.025391,4205.641113,4201.025391,4200,4201.025391,4198.974121,4197.94873,4197.94873,4254.871582,4206.153809,4188.205078,4203.589844,4189.743652
4239.487305,4211.281738,4211.281738,4201.538574,4205.641113,4202.05127,4200.512695,4197.436035,4203.07666,4258.461426,4200,4187.692383,4235.384277,4202.563965
4250.256348,4225.641113,4209.743652,4201.025391,4203.07666,4204.102539,4199.487305,4201.538574,4207.692383,4241.538574,4204.615234,4184.615234,4230.256348,4208.717773
4244.102539,4236.410156,4210.256348,4205.12793,4200,4203.589844,4198.461426,4201.025391,4210.256348,4229.230469,4210.256348,4186.666504,4211.281738,4211.281738
4250.769043,4245.641113,4211.281738,4208.205078,4203.07666,4202.563965,4198.974121,4198.461426,4205.641113,4238.974121,4209.230469,4191.794922,4219.487305,4223.589844
4250.769043,4230.256348,4207.692383,4201.025391,4202.05127,4202.563965,4199.487305,4198.461426,4195.897461,4234.871582,4204.615234,4191.281738,4213.333008,4217.94873
