873.0616,812.2267,804.0059,805.65
845.1105,813.8709,805.65,840.1779
833.6012,815.5151,805.65,835.2453
854.9756,810.5825,807.2942,874.7057
873.0616,812.2267,808.9384,889.5034
881.2825,813.8708,804.0058,827.0244
861.5523,817.1592,804.0058,810.5825
856.6198,812.2267,804.0058,799.0732
859.9081,810.5825,800.7174,812.2267
851.6872,808.9384,805.65,884.5708
856.6198,813.8709,804.0058,873.0615
871.4174,817.1593,802.3616,841.822
877.9941,808.9384,805.65,828.6686
869.7732,812.2267,804.0059,838.5337
848.3988,813.8709,802.3617,836.8895
841.8221,817.1593,800.7175,887.8593
846.7546,813.8709,802.3617,854.9756
871.4174,810.5825,802.3617,866.4849
869.7733,804.0058,805.6501,909.2336
861.5523,808.9384,804.0059,859.9081
859.9081,812.2267,800.7175,841.8221
863.1965,815.5151,802.3617,854.9756
858.264,813.871,799.0733,846.7546
863.1965,810.5826,800.7175,882.9267
848.3989,807.2942,802.3616,907.5895
831.957,813.8709,802.3616,868.1291
827.0245,807.2942,802.3616,876.35
843.4663,807.2942,799.0732,874.7059
882.9267,807.2942,804.0058,910.8779
884.5709,807.2942,802.3616,904.3012
873.0616,810.5826,799.0732,854.9757
868.129,807.2942,797.4291,884.571
879.6383,804.0058,797.4291,894.4362
871.4174,804.0058,799.0732,894.4362
859.9081,812.2267,799.0732,879.6385
854.9755,810.5826,799.0732,866.485
830.3127,808.9384,800.7174,851.6874
848.3987,807.2943,807.2941,877.9943
864.8406,815.5152,807.2941,902.6571
869.7731,818.8036,805.65,914.1664
864.8406,812.2269,808.9384,899.3687
835.2452,810.5827,805.65,887.8594
843.4662,802.3618,807.2941,914.1664
863.1964,804.0059,805.65,914.1664
868.129,818.8036,802.3616,873.0618
856.6197,817.1594,802.3616,886.2152
841.822,808.9385,804.0057,884.571
866.4848,812.2269,800.7173,891.1478
887.8592,812.2269,800.7173,920.7431
887.8592,810.5827,802.3615,909.2338
854.9755,810.5827,800.7173,909.2338
853.3314,805.6501,802.3615,904.3013
863.1965,807.2943,802.3615,910.878
858.2639,815.5153,799.0731,882.9269
864.8406,817.1594,799.0731,869.7734
856.6197,808.9385,799.0731,887.8594
841.822,812.2269,799.0731,915.8105
835.2453,808.9385,799.0731,882.9269
845.1104,813.871,797.429,886.2153
871.4174,808.9385,800.7173,884.5711
892.7917,807.2943,800.7173,866.4851
882.9266,805.6501,797.429,914.1664
856.6197,807.2943,795.7848,884.5711
830.3127,807.2943,794.1406,873.0618
825.3802,804.0059,795.7848,864.8409
840.1779,805.6501,797.429,874.706
854.9755,805.6501,797.429,896.0804
874.7057,812.2268,795.7848,915.8106
877.9941,810.5826,802.3615,924.0316
864.8407,807.2943,800.7173,899.3688
863.1965,805.6501,804.0057,901.0129
861.5524,810.5826,802.3616,901.0129
858.264,815.5152,794.1406,907.5897
864.8407,810.5826,795.7848,889.5037
848.3989,807.2943,800.7173,861.5526
831.957,802.3617,804.0057,856.62
854.9756,808.9384,805.6499,873.0618
866.4849,808.9384,804.0057,902.6572
879.6383,808.9384,805.6499,907.5897
879.6383,807.2943,805.6499,901.013
868.129,800.7175,810.5825,882.927
851.6872,805.6501,810.5825,886.2154
863.1965,808.9385,807.2941,932.2526
856.6198,818.8036,805.6499,945.406
869.7732,810.5826,808.9383,892.7921
864.8406,808.9385,807.2941,894.4363
861.5522,805.6501,807.2941,886.2153
882.9266,808.9385,808.9383,886.2153
850.043,818.8036,804.0057,887.8595
845.1104,808.9385,807.2941,868.1293
861.5522,804.0059,808.9383,854.9758
861.5522,808.9385,807.2941,896.0804
850.043,807.2943,808.9383,925.6758
836.8895,813.871,807.2941,892.7921
848.3988,808.9385,807.2941,850.0433
861.5522,802.3618,810.5825,889.5037
864.8406,808.9385,805.65,886.2153
869.7732,810.5826,804.0058,901.013
850.043,807.2943,808.9384,905.9456
845.1104,805.6501,807.2942,873.0619
874.7057,805.6501,807.2942,882.927
889.5034,807.2943,807.2942,897.7247
858.2639,812.2268,804.0058,907.5898
873.0616,810.5826,804.0058,912.5223
884.5709,807.2943,804.0058,938.8293
854.9755,808.9384,805.65,901.0131
848.3988,802.3617,805.65,858.2643
850.043,804.0059,808.9384,881.2828
833.6011,807.2943,808.9384,889.5038
863.1965,810.5826,805.65,899.3689
869.7732,812.2268,808.9384,896.0805
869.7732,807.2943,807.2942,886.2154
891.1476,808.9384,807.2942,917.4549
892.7917,808.9384,805.65,896.0805
897.7243,802.3617,804.0059,877.9945
869.7732,813.871,805.65,886.2155
868.129,808.9384,805.65,897.7247
892.7918,807.2943,804.0059,917.455
871.4174,812.2268,804.0059,922.3875
882.9267,812.2268,804.0059,891.148
877.9941,817.1594,804.0059,877.9946
866.4849,815.5152,805.65,881.283
886.2151,810.5826,804.0059,884.5714
909.2336,804.0059,805.65,902.6573
892.7918,802.3618,805.65,887.8597
817.1594,817.1594,800.7175,868.1295
797.4291,807.2943,804.0059,877.9946
818.8035,807.2942,805.65,920.7429
836.8895,804.0058,807.2942,943.7615
866.4849,805.65,805.65,892.7917
859.9081,804.0058,805.65,866.4848
858.264,802.3616,805.65,871.4174
871.4174,799.0732,810.5826,887.8592
882.9267,802.3616,808.9384,938.8289
874.7057,810.5826,808.9384,938.8289
871.4174,813.871,805.65,909.2336
863.1964,805.65,807.2942,871.4174
845.1104,804.0059,808.9384,871.4174
851.6871,804.0059,807.2942,873.0615
851.6871,807.2943,805.65,897.7243
886.215,807.2943,808.9384,910.8777
881.2824,808.9384,805.65,882.9266
886.215,808.9384,807.2942,920.7429
902.6568,808.9384,808.9384,909.2336
887.8591,810.5826,807.2942,894.4359
861.5522,805.65,807.2942,901.0126
848.3987,805.65,807.2942,879.6382
866.4847,802.3616,805.65,907.5894
882.9266,808.9384,802.3616,910.8777
884.5707,804.0058,804.0058,902.6568
853.3312,802.3616,804.0058,897.7242
840.1778,805.65,805.65,876.3499
846.7545,808.9384,804.0058,866.4847
845.1104,810.5826,800.7174,896.0801
858.2638,805.65,800.7174,896.0801
874.7056,804.0059,800.7174,907.5894
874.7056,802.3617,802.3616,922.387
854.9754,810.5826,800.7174,889.5034
850.0428,808.9385,800.7174,866.4848
846.7545,807.2943,804.0058,873.0615
864.8405,805.6501,805.65,889.5034
876.3497,807.2943,807.2941,914.1661
868.1288,812.2269,802.3616,927.3196
881.2822,805.6501,802.3616,909.2336
871.4171,804.006,804.0057,915.8103
866.4846,802.3618,805.6499,927.3196
871.4171,807.2944,807.2941,917.4545
879.6381,812.2269,805.6499,877.9941
868.1288,813.8711,802.3615,864.8406
856.6195,810.5827,800.7173,882.9266
830.3126,810.5827,804.0057,901.0126
827.0242,810.5827,807.2941,920.7429
850.0427,817.1594,807.2941,863.1964
863.1962,812.2269,808.9383,868.129
868.1287,813.871,807.2941,861.5522
851.6869,812.2269,807.2941,856.6197
858.2636,810.5827,805.65,892.7917
851.6869,817.1594,805.65,884.5708
868.1287,807.2943,805.65,889.5034
887.8589,807.2943,808.9384,922.387
891.1473,807.2943,805.65,917.4545
884.5706,807.2943,802.3616,873.0615
863.1962,812.2269,807.2941,876.3499
850.0428,804.0059,812.2267,887.8592
850.0428,804.0059,808.9383,901.0126
856.6195,800.7175,810.5825,901.0126
861.5521,802.3617,805.6499,869.7731
876.3497,807.2943,805.6499,869.7731
864.8405,802.3617,810.5825,871.4173
850.0428,804.0059,808.9383,912.5219
879.6381,799.0733,808.9383,914.1661
859.9079,804.0059,805.6499,879.6382
851.687,799.0733,807.2941,851.6871
858.2637,800.7175,808.9382,851.6871
822.0916,799.0733,807.2941,874.7056
838.5334,799.0733,810.5825,894.4359
866.4846,807.2943,808.9383,891.1475
868.1287,799.0733,810.5825,881.2823
869.7729,799.0733,812.2266,882.9265
848.3985,800.7175,808.9382,886.2149
846.7543,804.0059,804.0057,901.0126
856.6194,804.0059,805.6498,897.7242
873.0613,805.65,807.294,881.2823
884.5706,797.4291,812.2266,901.0126
861.552,807.2942,808.9382,861.5522
868.1287,805.65,808.9382,876.3499
882.9264,805.65,807.294,897.7242
876.3497,800.7175,807.294,912.5219
835.2451,800.7175,805.6498,881.2824
830.3125,802.3616,804.0057,856.6196
853.3311,797.4291,808.9382,881.2824
873.0613,799.0732,808.9382,904.301
881.2822,792.4965,810.5824,902.6568
871.4171,799.0732,807.294,886.215
828.6683,799.0732,805.6498,864.8406
840.1776,805.65,804.0057,843.4662
866.4846,800.7174,804.0057,909.2335
843.466,795.7849,804.0057,894.4359
841.8218,804.0058,804.0057,868.1289
854.9753,805.65,800.7173,881.2823
853.3311,807.2941,804.0057,877.994
873.0613,805.65,804.0057,873.0614
892.7916,804.0058,807.2941,897.7242
881.2823,802.3616,808.9382,897.7242
858.2637,807.2942,804.0057,850.0428
840.1777,808.9384,804.0057,874.7056
874.7056,800.7174,805.6498,912.5219
896.08,800.7174,804.0057,914.166
901.0125,802.3616,807.2941,899.3683
863.1963,802.3616,804.0057,846.7545
845.1103,808.9383,802.3615,863.1963
846.7545,807.2941,805.6499,905.9451
864.8405,807.2941,804.0057,894.4358
874.7056,807.2941,805.6499,882.9265
848.3986,807.2941,804.0057,876.3498
850.0428,810.5825,805.6499,869.7731
868.1288,808.9384,808.9383,904.3009
877.9939,812.2267,807.2941,871.4172
874.7055,804.0058,807.2941,864.8405
896.0799,804.0058,805.65,886.2149
877.9939,805.65,804.0058,899.3683
869.7729,802.3616,808.9384,889.5032
879.6381,805.65,807.2942,884.5707
859.9078,795.7849,807.2942,869.773
841.8218,802.3616,805.65,876.3497
881.2822,804.0057,807.2942,912.5218
874.7055,802.3616,812.2267,943.7613
854.9753,805.65,807.2942,882.9265
868.1287,808.9384,804.0058,831.9568
851.6869,808.9384,804.0058,848.3986
853.3311,805.65,805.65,859.9079
859.9078,799.0732,805.65,891.1474
846.7543,802.3616,807.2941,887.859
848.3985,810.5826,807.2941,843.4661
871.4171,808.9384,808.9383,874.7056
884.5705,808.9384,810.5825,897.7241
876.3499,807.2942,808.9384,924.0313
891.1476,813.8709,807.2943,948.6941
905.9453,808.9384,810.5826,889.5035
874.7057,805.65,808.9385,859.9081
853.3314,799.0732,808.9385,853.3314
835.2454,807.2942,805.6501,836.8896
833.6012,810.5826,807.2943,902.6569
856.6198,813.871,804.0059,889.5035
859.9081,808.9384,802.3617,874.7058
877.9941,807.2943,804.0059,886.2151
879.6383,805.6501,808.9384,902.6569
876.3499,812.2268,805.65,897.7244
886.215,808.9384,807.2942,851.6872
882.9266,807.2943,810.5826,871.4174
868.129,805.6501,812.2267,901.0128
851.6871,810.5826,810.5826,884.5709
866.4848,810.5826,807.2942,846.7547
859.9081,807.2943,804.0058,854.9756
866.4848,807.2943,805.65,884.571
843.4662,805.6501,808.9384,907.5895
853.3314,812.2268,807.2942,927.3198
869.7732,808.9384,807.2942,882.9268
884.5709,804.0059,807.2942,869.7734
869.7732,802.3617,807.2942,881.2827
843.4662,802.3617,810.5826,896.0803
856.6197,808.9384,805.65,896.0803
884.5708,810.5826,807.2942,854.9757
877.9941,807.2942,808.9384,861.5524
863.1964,808.9384,805.65,853.3315
876.3499,805.65,805.65,899.3687
850.0429,810.5825,805.65,937.1849
856.6196,815.5151,802.3616,887.8594
848.3987,810.5825,807.2941,841.8222
850.0428,810.5825,807.2941,858.264
879.6382,805.65,808.9383,891.1477
869.7731,812.2267,807.2941,877.9943
846.7545,802.3616,807.2941,864.8408
848.3987,807.2941,807.2941,884.571
861.5521,808.9383,808.9383,907.5896
871.4172,813.8708,805.6499,901.0129
897.7242,810.5825,807.2941,915.8105
891.1475,808.9383,805.6499,881.2827
868.1289,805.6499,804.0057,864.8409
856.6196,800.7173,805.6499,899.3688
853.3312,808.9383,802.3615,858.2642
868.1289,813.8708,802.3615,869.7734
891.1475,807.2941,804.0057,877.9944
873.0615,808.9383,805.6498,920.7432
854.9755,805.6499,805.6498,886.2153
840.1778,807.2941,804.0057,863.1968
868.1289,808.9382,802.3615,896.0804
879.6382,807.2941,805.6499,874.7061
856.6196,802.3615,805.6499,879.6386
843.4662,800.7173,804.0057,848.3991
848.3987,808.9383,800.7173,845.1107
871.4173,810.5825,800.7173,863.1967
868.1289,802.3615,804.0057,905.9455
846.7545,802.3615,805.6499,891.1478
845.1104,795.7848,808.9383,902.6571
861.5522,800.7173,807.2941,907.5897
894.4359,802.3615,808.9383,892.792
896.08,797.429,810.5825,876.3502
858.2638,807.2941,805.6499,869.7734
841.822,812.2266,802.3615,859.9083
841.822,810.5825,804.0057,854.9758
846.7545,808.9383,807.2941,899.3687
856.6196,813.8708,805.6499,887.8594
871.4173,804.0057,808.9383,904.3013
871.4173,810.5825,804.0057,881.2827
868.1289,799.0732,802.3616,859.9083
835.2452,800.7173,802.3616,850.0432
820.4476,804.0057,800.7174,871.4176
833.601,810.5825,799.0732,896.0804
861.5521,813.8708,800.7174,868.1293
877.994,805.6499,802.3616,858.2642
876.3498,804.0057,800.7174,840.1782
863.1964,804.0057,802.3616,868.1293
863.1964,813.8708,800.7174,881.2827
882.9266,810.5825,802.3616,915.8105
887.8591,813.8708,802.3616,905.9454
884.5707,807.2941,807.2941,928.964
856.6196,808.9383,800.7174,874.7059
859.908,815.515,795.7849,856.6199
879.6382,808.9383,797.429,907.5897
904.301,807.2941,799.0732,884.5711
904.301,807.2941,805.6499,925.6757
879.6382,817.1592,799.0732,884.5711
873.0615,823.736,795.7848,823.7363
889.5034,825.3801,795.7848,854.9758
889.5034,818.8034,802.3615,899.3688
851.6871,813.8708,802.3615,920.7432
850.043,808.9383,804.0057,884.5711
854.9755,812.2267,804.0057,845.1107
843.4662,813.8708,800.7173,873.0618
866.4848,808.9383,805.6498,892.7921
841.822,808.9383,804.0057,873.0618
836.8895,807.2941,807.2941,886.2153
864.8406,815.5151,807.2941,869.7734
868.129,812.2267,808.9382,891.1478
853.3313,813.8708,805.6498,905.9455
868.129,807.2941,804.0057,896.0804
874.7057,812.2267,805.6498,877.9944
850.0429,808.9383,804.0057,864.8409
850.0429,807.2941,804.0057,851.6875
841.822,810.5825,805.6498,873.0619
840.1778,810.5825,805.6498,886.2153
871.4173,818.8035,805.6498,928.9641
886.215,813.8709,810.5824,925.6757
876.3499,812.2267,807.294,868.1293
912.5219,808.9384,807.294,897.7246
909.2335,812.2267,805.6498,884.5712
881.2824,808.9384,805.6498,905.9456
853.3313,808.9384,807.294,905.9456
850.0429,812.2267,805.6498,874.7061
858.2639,808.9384,805.6498,879.6386
823.736,815.5151,800.7173,854.9758
851.6871,813.8709,804.0057,866.4851
864.8405,812.2267,802.3615,871.4177
886.2149,815.5151,804.0057,915.8106
868.1289,810.5826,804.0057,881.2827
838.5336,817.1593,800.7173,864.8409
828.6685,815.5151,800.7173,876.3502
854.9754,813.871,799.0731,886.2153
891.1475,813.871,802.3615,920.7432
882.9265,817.1594,800.7173,896.0804
866.4847,823.7361,799.0732,907.5897
873.0614,818.8035,800.7173,910.8781
871.4172,815.5151,802.3615,889.5037
861.5521,808.9384,805.6499,879.6385
873.0615,812.2267,799.0733,845.1105
871.4174,812.2267,797.4291,881.2825
871.4174,810.5826,800.7175,887.8593
869.7732,805.65,799.0734,897.7244
853.3314,805.65,800.7175,887.8593
827.0244,810.5826,799.0734,905.9453
831.957,817.1593,795.785,902.6569
845.1104,822.0919,795.785,879.6383
831.957,813.8709,800.7175,881.2825
854.9755,813.8709,804.0059,830.3127
863.1965,812.2267,804.0059,846.7546
861.5523,818.8035,804.0059,877.9941
868.129,815.5151,802.3618,853.3313
853.3314,812.2267,800.7176,863.1964
853.3314,808.9383,804.006,887.8592
877.9941,812.2267,802.3618,891.1476
886.2151,810.5825,800.7177,858.2639
863.1965,807.2941,804.006,876.3499
873.0616,807.2941,805.6502,879.6383
874.7058,804.0057,807.2944,924.0312
881.2825,813.8708,804.006,897.7243
891.1476,807.2941,804.006,843.4662
868.1291,804.0057,804.006,854.9755
863.1965,805.6499,804.006,894.4359
859.9081,808.9383,799.0734,910.8777
859.9081,810.5825,797.4293,892.7917
873.0616,808.9383,800.7177,866.4848
881.2825,808.9383,802.3618,879.6382
859.9081,804.0057,804.006,914.1661
846.7547,807.2941,800.7176,868.129
845.1105,802.3616,800.7176,836.8895
840.178,804.0057,800.7176,861.5522
859.9082,802.3616,807.2943,901.0126
853.3315,805.65,808.9385,876.3499
854.9756,800.7174,805.6501,873.0615
871.4175,799.0732,805.6501,876.3499
881.2826,795.7849,805.6501,871.4173
889.5035,799.0732,807.2943,905.9452
866.485,805.65,808.9384,871.4174
825.3804,808.9384,805.65,882.9266
830.3129,807.2942,805.65,905.9452
851.6873,807.2942,807.2942,882.9266
871.4175,802.3616,808.9384,851.6871
886.2152,800.7175,807.2942,874.7057
861.5524,810.5826,805.65,882.9266
827.0245,800.7175,802.3616,856.6197
820.4478,802.3616,802.3616,861.5522
848.3989,800.7175,804.0058,864.8406
871.4175,802.3616,805.65,886.215
869.7733,810.5826,807.2941,917.4545
858.264,805.65,807.2941,902.6569
845.1106,804.0059,807.2941,825.3802
853.3315,800.7175,808.9383,863.1965
866.485,804.0059,807.2941,882.9267
868.1292,808.9384,808.9383,884.5709
848.3989,804.0059,808.9383,937.1848
846.7548,807.2943,805.6499,881.2825
854.9757,810.5826,805.6499,840.1779
876.3501,808.9385,807.2941,873.0615
909.2338,812.2269,807.2941,912.5219
914.1663,810.5827,805.6499,905.9452
868.1292,808.9385,805.6499,876.3499
823.7362,815.5153,802.3615,850.0429
820.4478,810.5827,800.7173,853.3313
846.7548,807.2943,804.0057,896.0801
876.3501,805.6501,804.0057,902.6568
868.1292,804.006,802.3616,863.1964
845.1106,808.9385,802.3616,877.9941
846.7548,805.6501,805.65,887.8592
868.1292,805.6501,805.65,907.5894
887.8594,802.3618,805.65,910.8778
904.3012,805.6501,805.65,889.5034
887.8594,810.5827,802.3616,884.5709
881.2827,808.9385,804.0057,896.0801
858.2641,807.2944,805.6499,884.5709
833.6013,805.6502,805.6499,868.129
827.0246,810.5828,804.0057,863.1965
851.6874,812.2269,802.3616,841.8221
850.0432,810.5828,802.3616,871.4174
853.3316,808.9386,802.3616,892.7918
861.5526,807.2944,805.65,891.1476
851.6874,817.1595,800.7174,914.1662
884.5711,812.227,802.3616,879.6383
887.8595,807.2944,805.65,850.043
879.6385,805.6503,805.65,874.7057
861.5526,805.6503,807.2941,907.5894
850.0433,812.227,800.7174,922.3871
853.3317,817.1595,799.0732,874.7057
866.4851,812.227,802.3616,850.043
866.4851,810.5828,802.3616,868.129
876.3502,812.227,804.0058,877.9941
889.5037,812.227,804.0058,935.5405
879.6385,817.1595,802.3616,887.8592
850.0432,812.227,804.0058,859.9081
836.8898,812.227,802.3616,854.9755
845.1107,808.9386,804.0058,866.4848
877.9944,812.227,805.65,907.5894
886.2153,810.5828,804.0058,938.8289
866.4851,810.5828,807.2942,894.436
863.1967,807.2944,804.0058,858.2639
856.62,807.2944,804.0058,859.9081
856.62,810.5828,805.65,851.6871
843.4666,802.3619,805.65,902.6569
835.2456,805.6503,805.65,881.2825
856.62,808.9387,805.65,859.9081
887.8595,813.8712,804.0058,884.5709
892.7921,813.8712,804.0058,902.6569
859.9084,812.2271,805.65,919.0987
848.3991,807.2945,807.2941,891.1476
848.3991,807.2945,810.5825,864.8406
840.1782,810.5829,805.65,843.4662
868.1293,807.2945,805.65,856.6197
851.6874,805.6503,804.0058,858.2639
843.4665,802.3619,804.0058,882.9266
853.3316,807.2945,805.65,904.301
851.6874,800.7178,805.65,891.1476
874.706,804.0062,805.65,866.4848
877.9944,799.0736,807.2941,891.1476
858.2642,800.7178,805.65,871.4174
861.5526,805.6503,802.3616,887.8592
873.0618,808.9387,800.7174,894.4359
871.4177,807.2946,799.0732,869.7731
846.7549,805.6504,802.3616,846.7546
840.1782,804.0062,804.0058,873.0615
835.2456,808.9388,799.0732,873.0615
850.0433,812.2272,800.7174,889.5034
871.4177,808.9388,802.3616,882.9266
866.4851,808.9388,802.3616,892.7917
868.1293,810.5829,804.0057,873.0615
892.7917,812.2267,800.7175,881.2825
894.4359,810.5826,802.3616,924.0312
871.4174,807.2942,804.0058,889.5034
835.2453,807.2942,802.3616,841.8221
838.5337,810.5826,800.7175,861.5523
858.2639,820.4477,795.7849,831.957
879.6383,817.1593,799.0733,866.4849
892.7917,805.65,807.2943,886.2151
863.1964,800.7175,808.9384,884.5709
850.043,807.2942,805.65,886.2151
843.4662,802.3616,804.0059,873.0616
823.736,808.9384,800.7175,854.9756
825.3802,805.65,800.7175,884.571
836.8895,804.0058,805.65,874.7059
873.0615,807.2942,800.7175,897.7244
841.822,805.65,802.3616,922.3872
838.5336,808.9384,802.3616,863.1966
835.2452,802.3617,804.0058,874.7059
853.3312,813.871,804.0058,856.6199
886.2149,808.9384,805.65,850.0432
863.1964,804.0059,807.2941,884.571
854.9754,802.3617,807.2941,881.2827
851.687,805.6501,805.65,887.8594
845.1103,810.5826,805.65,868.1292
851.687,813.871,804.0058,874.7059
859.908,815.5152,805.65,881.2826
866.4847,813.871,807.2941,873.0616
871.4172,807.2943,810.5825,871.4175
881.2823,815.5153,810.5825,901.0128
892.7916,812.2269,812.2267,935.5406
871.4172,805.6501,813.8708,876.35
845.1103,805.6501,813.8708,866.4849
835.2452,807.2943,808.9383,879.6384
851.687,810.5827,810.5825,851.6873
859.908,807.2943,808.9383,869.7733
868.1289,807.2943,810.5825,868.1291
840.1778,800.7176,813.8708,863.1965
838.5336,807.2943,810.5825,907.5895
863.1964,812.2269,812.2266,928.9639
869.7731,817.1594,810.5825,881.2825
868.129,812.2269,812.2266,879.6384
859.908,812.2269,810.5825,891.1476
881.2824,810.5827,810.5825,896.0802
851.6871,807.2943,810.5825,876.35
853.3312,813.871,805.6499,836.8896
869.7731,815.5152,810.5825,836.8896
891.1475,815.5152,804.0057,876.35
907.5893,813.871,807.2941,914.1662
884.5707,820.4478,807.2941,889.5034
843.4661,812.2268,804.0057,838.5337
846.7545,813.871,808.9383,859.9081
877.994,808.9384,810.5825,917.4545
873.0615,810.5826,807.2941,904.3011
856.6196,810.5826,805.6499,866.4849
828.6685,802.3616,807.2941,853.3314
831.9569,808.9384,802.3615,836.8896
863.1964,812.2267,805.6499,899.3686
841.822,815.5151,805.6499,894.436
810.5825,813.871,802.3615,845.1105
820.4476,808.9384,805.6499,871.4175
830.3127,804.0059,808.9383,912.5221
840.1779,810.5826,804.0057,854.9756
848.3988,807.2942,805.6499,863.1966
835.2454,804.0058,804.0057,869.7733
843.4663,804.0058,805.6499,868.1292
843.4663,810.5825,805.6499,868.1292
879.6384,810.5825,805.6499,873.0617
882.9268,810.5825,805.6499,868.1292
873.0616,805.65,805.6499,856.6199
864.8407,800.7174,808.9383,882.9268
