# H:M:S.f Gyro(x) Gyro(y) F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4
14:32:56.269595 2048 2039 2132.82 2132.82 2132.82 2129.6988 2130.9993 2124.4968 2128.9185 2132.5599 2133.6003 2135.9412 2135.1609 2136.2013 2159.8704 2514.3867 
14:32:56.277537 2046 2040 2130.4791 2132.0397 2132.2998 2130.9993 2132.82 2122.6761 2129.9589 2130.9993 2132.0397 2134.9008 2132.5599 2135.421 2160.9108 2513.6064 
14:32:56.285459 2045 2038 2130.219 2133.0801 2130.9993 2130.7392 2131.2594 2130.219 2129.9589 2132.0397 2130.9993 2134.9008 2129.9589 2134.1205 2161.431 2517.2478 
14:32:56.301451 2044 2035 2132.2998 2133.3402 2132.2998 2131.2594 2132.82 2136.9816 2128.6584 2131.5195 2133.0801 2135.1609 2129.6988 2130.7392 2160.1305 2518.0281 
14:32:56.308550 2045 2036 2131.2594 2132.82 2130.9993 2132.0397 2132.82 2132.2998 2129.4387 2132.5599 2131.7796 2134.6407 2130.7392 2131.5195 2159.8704 2513.6064 
14:32:56.316464 2047 2038 2131.5195 2133.0801 2130.4791 2129.6988 2128.3983 2125.7973 2127.0978 2132.5599 2133.3402 2135.6811 2132.2998 2134.3806 2160.1305 2514.9069 
14:32:56.324458 2046 2039 2130.4791 2133.3402 2132.0397 2130.9993 2131.2594 2123.1963 2129.1786 2133.6003 2135.1609 2135.9412 2131.2594 2134.1205 2158.0497 2510.7453 
14:32:56.332497 2045 2039 2134.1205 2133.3402 2129.9589 2131.2594 2132.2998 2129.1786 2126.8377 2132.82 2132.82 2135.6811 2133.0801 2136.2013 2159.8704 2514.3867 
14:32:56.340587 2044 2037 2130.9993 2133.0801 2129.9589 2133.3402 2132.0397 2135.421 2130.219 2130.9993 2132.5599 2136.2013 2134.6407 2135.9412 2159.0901 2511.5256 
14:32:56.348468 2043 2036 2129.9589 2132.0397 2130.4791 2130.4791 2129.6988 2136.7215 2130.219 2130.219 2133.3402 2136.2013 2134.1205 2137.7619 2159.6103 2517.5079 
14:32:56.356522 2045 2037 2129.9589 2132.2998 2131.2594 2129.4387 2131.5195 2134.6407 2134.6407 2132.2998 2132.2998 2134.9008 2133.0801 2135.6811 2159.8704 2516.7276 
14:32:56.364553 2044 2038 2133.8604 2130.9993 2132.0397 2129.4387 2130.9993 2129.6988 2134.3806 2133.0801 2133.0801 2134.6407 2134.6407 2137.7619 2162.7315 2516.9877 
14:32:56.371512 2047 2039 2132.5599 2130.9993 2132.2998 2131.7796 2131.7796 2126.0574 2133.3402 2132.0397 2134.9008 2134.9008 2134.9008 2138.2821 2161.431 2513.3463 
14:32:56.379483 2046 2039 2133.8604 2132.0397 2130.9993 2132.2998 2132.2998 2128.1382 2132.5599 2132.82 2133.8604 2135.1609 2136.2013 2139.0624 2161.9512 2516.7276 
14:32:56.387455 2044 2038 2133.3402 2130.9993 2130.7392 2131.7796 2132.5599 2134.3806 2134.1205 2133.6003 2132.0397 2135.421 2134.9008 2137.7619 2161.9512 2519.0685 
14:32:56.395538 2043 2037 2130.219 2130.7392 2132.0397 2131.5195 2132.0397 2135.6811 2129.4387 2132.2998 2132.2998 2135.6811 2132.82 2135.421 2159.6103 2517.768 
14:32:56.403505 2044 2038 2130.7392 2133.6003 2131.7796 2131.5195 2132.0397 2134.6407 2126.8377 2129.9589 2133.6003 2136.4614 2131.7796 2132.2998 2158.5699 2516.7276 
14:32:56.411463 2045 2037 2130.219 2133.8604 2131.5195 2132.5599 2132.0397 2129.6988 2130.7392 2130.9993 2134.3806 2136.2013 2130.7392 2131.7796 2158.83 2513.6064 
14:32:56.419453 2046 2038 2130.4791 2133.0801 2131.2594 2131.5195 2131.2594 2124.7569 2129.9589 2132.82 2132.2998 2134.6407 2127.8781 2131.2594 2158.83 2514.1266 
14:32:56.427832 2046 2040 2130.7392 2133.6003 2132.2998 2132.0397 2131.7796 2125.017 2129.4387 2133.0801 2131.7796 2134.3806 2130.219 2130.219 2157.5295 2510.7453 
14:32:56.435460 2046 2037 2133.0801 2133.0801 2131.5195 2130.4791 2129.6988 2128.9185 2127.3579 2131.5195 2133.0801 2135.9412 2132.5599 2133.3402 2159.3502 2514.9069 
14:32:56.442522 2044 2037 2130.7392 2132.5599 2131.2594 2131.7796 2129.6988 2133.3402 2128.6584 2131.5195 2133.8604 2135.421 2131.5195 2133.6003 2158.83 2512.566 
14:32:56.450450 2044 2038 2133.6003 2133.0801 2130.7392 2129.6988 2129.1786 2135.9412 2124.7569 2130.7392 2132.82 2134.9008 2133.0801 2132.82 2159.0901 2513.8665 
14:32:56.458847 2046 2038 2133.6003 2131.7796 2133.3402 2129.6988 2131.5195 2132.5599 2130.219 2130.4791 2132.5599 2135.1609 2134.9008 2135.1609 2159.0901 2511.5256 
14:32:56.466462 2046 2038 2133.6003 2131.2594 2132.82 2128.3983 2130.219 2126.8377 2130.219 2130.4791 2132.5599 2134.6407 2134.6407 2141.4033 2161.6911 2516.7276 
14:32:56.474454 2047 2040 2131.2594 2132.82 2130.219 2132.5599 2131.5195 2126.8377 2131.5195 2132.5599 2133.8604 2134.1205 2135.1609 2139.0624 2161.1709 2512.3059 
14:32:56.482452 2044 2037 2133.3402 2131.5195 2129.1786 2132.2998 2131.2594 2131.7796 2130.7392 2131.2594 2134.1205 2134.6407 2135.6811 2137.5018 2161.9512 2516.4675 
14:32:56.490561 2044 2038 2132.0397 2130.9993 2132.0397 2132.82 2133.3402 2135.9412 2135.1609 2129.9589 2133.8604 2134.3806 2133.3402 2137.2417 2162.2113 2517.2478 
14:32:56.498464 2043 2038 2133.6003 2131.5195 2131.7796 2131.2594 2132.0397 2137.5018 2133.6003 2131.2594 2133.8604 2135.421 2134.6407 2138.022 2161.9512 2520.8892 
14:32:56.505502 2045 2037 2132.0397 2134.1205 2130.9993 2132.0397 2131.7796 2135.1609 2133.8604 2132.2998 2132.5599 2136.2013 2133.6003 2133.3402 2159.0901 2518.5483 
14:32:56.513468 2047 2039 2132.0397 2134.6407 2131.5195 2130.4791 2131.7796 2129.1786 2129.1786 2131.7796 2132.82 2135.1609 2129.6988 2133.6003 2160.1305 2520.1089 
14:32:56.521523 2045 2038 2131.7796 2133.8604 2132.2998 2130.4791 2132.2998 2125.7973 2128.6584 2132.0397 2134.6407 2135.1609 2128.6584 2132.82 2160.3906 2517.2478 
14:32:56.529470 2045 2037 2132.0397 2133.3402 2132.2998 2132.0397 2130.4791 2127.8781 2128.9185 2132.2998 2134.1205 2136.4614 2131.7796 2132.82 2159.6103 2518.0281 
14:32:56.537450 2044 2037 2131.2594 2134.1205 2131.2594 2132.0397 2130.9993 2133.6003 2128.9185 2132.0397 2132.5599 2135.6811 2132.2998 2132.0397 2158.83 2518.0281 
14:32:56.545452 2043 2038 2130.219 2132.5599 2131.7796 2130.7392 2131.5195 2133.8604 2127.618 2131.7796 2133.3402 2134.9008 2131.5195 2132.5599 2158.83 2512.3059 
14:32:56.553524 2044 2036 2130.7392 2132.5599 2132.5599 2130.7392 2129.6988 2130.219 2127.3579 2130.219 2132.82 2134.9008 2130.219 2133.0801 2159.3502 2511.7857 
14:32:56.561468 2046 2039 2130.4791 2133.6003 2132.2998 2132.82 2128.3983 2127.0978 2129.4387 2130.219 2133.0801 2134.9008 2130.9993 2132.82 2158.83 2511.0054 
14:32:56.569450 2045 2038 2132.0397 2132.2998 2130.4791 2131.7796 2128.9185 2127.0978 2130.4791 2130.9993 2133.8604 2135.1609 2132.0397 2132.82 2158.5699 2512.0458 
14:32:56.576475 2044 2039 2131.7796 2132.0397 2132.0397 2132.0397 2131.5195 2128.9185 2133.6003 2132.0397 2133.0801 2135.1609 2132.5599 2134.9008 2158.5699 2512.0458 
14:32:56.584539 2044 2038 2135.1609 2131.7796 2130.9993 2129.9589 2129.6988 2133.3402 2128.9185 2130.7392 2130.9993 2134.6407 2134.1205 2139.3225 2161.1709 2518.2882 
14:32:56.592475 2045 2037 2133.6003 2130.4791 2129.6988 2130.7392 2130.4791 2136.2013 2130.219 2130.219 2133.0801 2134.6407 2135.6811 2138.8023 2160.9108 2514.6468 
14:32:56.600487 2045 2039 2133.0801 2129.9589 2129.4387 2129.4387 2130.7392 2133.8604 2130.9993 2130.9993 2134.6407 2135.1609 2135.1609 2139.0624 2161.6911 2519.3286 
14:32:56.608511 2045 2038 2131.7796 2130.9993 2131.2594 2131.2594 2133.0801 2129.6988 2133.3402 2133.3402 2133.8604 2134.6407 2133.3402 2138.2821 2161.1709 2518.5483 
14:32:56.616520 2046 2038 2134.6407 2131.7796 2130.4791 2130.7392 2130.7392 2129.1786 2130.219 2132.0397 2133.3402 2135.1609 2134.6407 2138.2821 2161.431 2520.369 
14:32:56.624503 2044 2039 2130.9993 2133.8604 2131.7796 2133.3402 2132.5599 2130.219 2133.0801 2130.4791 2134.9008 2135.1609 2131.5195 2133.0801 2160.1305 2516.2074 
14:32:56.632458 2042 2038 2130.4791 2133.6003 2132.0397 2132.5599 2133.6003 2132.2998 2130.7392 2132.0397 2135.6811 2134.6407 2128.6584 2132.0397 2161.6911 2519.3286 
14:32:56.639487 2045 2038 2129.1786 2133.6003 2130.9993 2133.6003 2133.6003 2133.6003 2131.2594 2134.3806 2134.3806 2134.6407 2129.6988 2130.4791 2158.3098 2514.9069 
14:32:56.647539 2045 2040 2130.7392 2135.1609 2130.219 2132.2998 2130.219 2129.6988 2127.8781 2131.5195 2132.2998 2135.1609 2132.2998 2131.5195 2157.2694 2517.2478 
14:32:56.655464 2046 2038 2130.9993 2135.1609 2131.5195 2132.5599 2130.4791 2125.2771 2127.618 2129.4387 2132.5599 2135.6811 2131.2594 2131.5195 2159.0901 2515.9473 
14:32:56.663467 2046 2038 2132.2998 2133.6003 2132.0397 2131.7796 2130.4791 2126.0574 2127.618 2131.5195 2133.6003 2135.421 2130.9993 2133.6003 2160.1305 2514.6468 
14:32:56.671460 2044 2038 2131.2594 2133.8604 2132.0397 2130.219 2130.4791 2129.6988 2129.4387 2132.0397 2132.2998 2134.3806 2131.2594 2133.8604 2158.0497 2512.566 
14:32:56.679540 2044 2037 2132.2998 2132.5599 2132.5599 2129.4387 2129.4387 2132.2998 2128.1382 2130.9993 2133.0801 2135.1609 2133.0801 2135.421 2158.0497 2512.8261 
14:32:56.687467 2045 2038 2133.3402 2132.2998 2132.5599 2130.4791 2129.9589 2133.6003 2128.6584 2132.0397 2135.1609 2136.2013 2133.3402 2135.1609 2159.6103 2512.8261 
14:32:56.695465 2048 2040 2130.7392 2132.2998 2132.5599 2130.7392 2131.2594 2129.6988 2131.5195 2134.1205 2134.3806 2134.6407 2133.0801 2135.6811 2160.3906 2511.7857 
14:32:56.702445 2045 2040 2130.9993 2130.9993 2131.7796 2129.1786 2131.5195 2126.8377 2130.9993 2132.82 2132.5599 2134.6407 2133.8604 2136.7215 2161.6911 2514.1266 
14:32:56.710541 2045 2037 2131.2594 2130.7392 2131.5195 2131.5195 2132.2998 2129.9589 2132.0397 2131.5195 2133.6003 2136.7215 2134.9008 2135.9412 2161.6911 2515.167 
14:32:56.718472 2044 2037 2132.5599 2132.5599 2130.219 2131.2594 2131.2594 2136.2013 2130.9993 2130.9993 2133.3402 2135.9412 2133.8604 2136.7215 2162.4714 2521.6695 
14:32:56.726463 2044 2036 2130.9993 2134.3806 2131.2594 2132.82 2131.2594 2137.5018 2131.7796 2132.5599 2133.6003 2134.6407 2133.6003 2139.3225 2162.2113 2518.8084 
14:32:56.734532 2047 2037 2133.6003 2133.3402 2131.7796 2131.2594 2130.7392 2133.3402 2129.1786 2131.2594 2135.1609 2135.421 2133.8604 2138.8023 2161.9512 2519.8488 
14:32:56.742514 2046 2040 2132.82 2130.7392 2132.2998 2131.2594 2132.5599 2127.3579 2130.219 2131.2594 2135.9412 2135.421 2131.2594 2134.1205 2160.3906 2518.2882 
14:32:56.750454 2047 2039 2133.3402 2130.219 2130.9993 2128.9185 2130.4791 2125.7973 2128.3983 2132.2998 2134.9008 2135.421 2130.219 2136.9816 2161.9512 2521.9296 
14:32:56.758466 2046 2039 2129.6988 2133.6003 2132.2998 2132.2998 2131.2594 2128.3983 2131.7796 2131.5195 2134.3806 2135.421 2129.9589 2135.421 2160.3906 2515.6872 
14:32:56.765502 2043 2037 2129.6988 2134.6407 2132.0397 2132.0397 2130.9993 2133.0801 2128.9185 2129.1786 2133.0801 2135.1609 2131.7796 2131.5195 2159.0901 2517.5079 
14:32:56.773572 2043 2037 2129.9589 2133.3402 2131.5195 2132.5599 2132.0397 2135.421 2129.4387 2132.2998 2132.82 2135.421 2132.5599 2128.9185 2157.5295 2513.0862 
14:32:56.781479 2043 2037 2132.2998 2133.0801 2132.2998 2130.4791 2130.4791 2132.2998 2128.3983 2133.8604 2133.6003 2135.9412 2131.7796 2132.2998 2159.0901 2513.6064 
14:32:56.789467 2045 2037 2130.219 2133.6003 2132.5599 2130.4791 2131.2594 2126.8377 2130.7392 2131.5195 2132.5599 2135.421 2130.4791 2131.5195 2157.7896 2512.3059 
14:32:56.797519 2046 2040 2131.7796 2132.0397 2130.4791 2130.4791 2129.9589 2124.7569 2126.5776 2132.2998 2130.4791 2135.1609 2132.82 2132.5599 2157.7896 2514.1266 
14:32:56.805512 2045 2039 2133.0801 2130.7392 2131.2594 2130.7392 2130.219 2129.1786 2126.8377 2134.3806 2131.7796 2135.421 2133.6003 2133.6003 2159.0901 2513.0862 
14:32:56.812496 2043 2038 2134.1205 2130.7392 2132.0397 2129.6988 2130.4791 2134.6407 2129.1786 2133.3402 2133.6003 2135.421 2134.1205 2138.2821 2162.4714 2517.5079 
14:32:56.821448 2043 2038 2133.3402 2131.5195 2130.9993 2130.4791 2132.5599 2137.2417 2130.219 2132.0397 2133.0801 2134.6407 2135.421 2139.3225 2162.4714 2517.768 
14:32:56.828543 2044 2038 2133.0801 2130.219 2131.2594 2132.0397 2132.5599 2134.6407 2129.6988 2132.2998 2133.0801 2134.6407 2135.9412 2137.5018 2160.6507 2516.4675 
14:32:56.836512 2045 2039 2133.0801 2131.2594 2132.5599 2131.2594 2131.2594 2128.9185 2130.7392 2131.2594 2132.82 2135.1609 2133.3402 2136.2013 2159.6103 2518.2882 
14:32:56.844473 2046 2039 2131.5195 2133.8604 2132.82 2132.5599 2132.5599 2125.7973 2133.0801 2131.5195 2133.3402 2135.1609 2133.6003 2137.5018 2159.8704 2516.7276 
14:32:56.852470 2044 2038 2132.82 2134.3806 2130.9993 2133.0801 2133.0801 2130.7392 2131.5195 2132.0397 2133.8604 2134.9008 2134.3806 2136.7215 2160.6507 2518.8084 
14:32:56.860877 2043 2036 2131.2594 2134.1205 2131.5195 2134.3806 2134.1205 2136.2013 2132.5599 2131.7796 2133.6003 2135.1609 2131.2594 2133.0801 2159.6103 2518.0281 
14:32:56.868486 2043 2037 2131.7796 2134.3806 2131.7796 2130.9993 2132.2998 2136.9816 2130.7392 2130.4791 2131.7796 2135.1609 2130.219 2133.8604 2160.6507 2520.6291 
14:32:56.876484 2047 2039 2130.4791 2133.3402 2132.5599 2131.5195 2131.2594 2131.5195 2131.2594 2131.5195 2132.2998 2134.9008 2131.7796 2133.3402 2159.6103 2515.6872 
14:32:56.884472 2047 2040 2131.7796 2133.0801 2130.9993 2131.2594 2131.2594 2125.5372 2127.3579 2130.9993 2131.5195 2135.9412 2132.0397 2132.82 2160.1305 2516.9877 
14:32:56.892538 2046 2039 2129.9589 2133.8604 2132.5599 2131.7796 2132.5599 2123.7165 2126.5776 2130.7392 2130.9993 2135.9412 2131.2594 2130.7392 2158.3098 2511.7857 
14:32:56.899467 2046 2039 2131.7796 2133.0801 2133.0801 2129.6988 2128.9185 2128.3983 2124.2367 2131.2594 2132.2998 2135.6811 2131.5195 2133.6003 2158.5699 2515.6872 
14:32:56.907480 2043 2039 2129.6988 2132.82 2132.2998 2133.3402 2130.9993 2133.8604 2127.8781 2133.3402 2133.0801 2135.421 2131.2594 2134.6407 2158.3098 2512.3059 
14:32:56.915476 2044 2038 2130.7392 2132.5599 2130.7392 2132.5599 2133.0801 2135.1609 2125.5372 2133.3402 2131.7796 2134.9008 2133.0801 2135.421 2159.6103 2512.566 
14:32:56.923550 2044 2039 2131.5195 2132.5599 2132.0397 2130.9993 2132.82 2133.0801 2129.9589 2133.0801 2132.0397 2134.1205 2132.2998 2133.3402 2158.3098 2511.0054 
14:32:56.931478 2047 2039 2134.9008 2131.7796 2131.7796 2128.6584 2129.4387 2128.9185 2131.5195 2132.2998 2133.6003 2134.3806 2132.82 2136.4614 2159.0901 2516.2074 
14:32:56.939474 2045 2038 2133.8604 2131.2594 2130.7392 2129.6988 2131.2594 2128.6584 2131.7796 2132.5599 2133.6003 2134.6407 2135.1609 2139.0624 2160.1305 2514.9069 
14:32:56.947468 2044 2037 2133.6003 2130.7392 2129.9589 2129.4387 2132.5599 2132.2998 2129.9589 2133.0801 2133.0801 2135.421 2135.6811 2139.5826 2161.1709 2518.2882 
14:32:56.955525 2045 2038 2132.82 2132.0397 2130.4791 2130.219 2133.8604 2135.6811 2131.7796 2133.0801 2132.5599 2135.421 2133.0801 2137.2417 2161.431 2520.369 
14:32:56.962476 2046 2038 2133.3402 2132.82 2131.5195 2129.9589 2132.2998 2136.2013 2130.4791 2132.2998 2132.5599 2134.3806 2134.6407 2139.8427 2163.5118 2521.4094 
14:32:56.970467 2044 2036 2132.82 2132.5599 2131.5195 2129.9589 2129.9589 2134.1205 2130.219 2131.5195 2133.6003 2134.6407 2133.3402 2138.8023 2162.7315 2520.1089 
14:32:56.978479 2043 2036 2130.4791 2132.0397 2131.2594 2132.5599 2130.219 2130.219 2131.5195 2132.0397 2134.9008 2136.2013 2128.6584 2135.1609 2160.9108 2519.3286 
14:32:56.986529 2046 2038 2131.2594 2133.3402 2131.2594 2132.82 2131.7796 2128.3983 2130.219 2132.0397 2133.8604 2136.7215 2128.1382 2133.3402 2160.9108 2518.2882 
14:32:56.994472 2046 2038 2130.4791 2134.1205 2132.0397 2132.82 2132.0397 2128.3983 2129.9589 2132.0397 2133.0801 2136.2013 2130.4791 2131.7796 2159.6103 2512.3059 
14:32:57.002469 2045 2039 2129.9589 2133.8604 2131.5195 2131.5195 2130.9993 2130.219 2127.3579 2131.5195 2133.8604 2135.6811 2130.219 2130.219 2158.83 2514.1266 
14:32:57.010474 2045 2038 2128.6584 2133.6003 2132.2998 2132.82 2132.0397 2129.6988 2126.8377 2132.2998 2133.0801 2134.9008 2130.9993 2130.7392 2158.0497 2512.0458 
14:32:57.018534 2044 2038 2132.0397 2132.82 2131.7796 2131.7796 2129.9589 2128.6584 2124.7569 2130.7392 2131.2594 2134.6407 2133.0801 2132.0397 2159.0901 2514.9069 
14:32:57.026476 2044 2037 2130.7392 2131.5195 2132.82 2132.82 2128.9185 2129.4387 2128.6584 2131.5195 2133.3402 2135.1609 2133.3402 2132.0397 2158.5699 2513.0862 
14:32:57.033463 2043 2037 2131.2594 2130.219 2132.2998 2129.4387 2128.6584 2130.9993 2127.0978 2133.6003 2135.421 2135.421 2133.3402 2136.2013 2159.3502 2516.9877 
14:32:57.041465 2046 2038 2130.219 2131.5195 2132.2998 2129.9589 2131.2594 2130.219 2131.2594 2134.3806 2134.6407 2135.1609 2133.0801 2134.9008 2158.3098 2512.566 
14:32:57.049526 2046 2039 2133.0801 2131.5195 2130.7392 2129.9589 2129.9589 2129.9589 2130.219 2131.5195 2131.7796 2135.1609 2133.8604 2136.7215 2160.6507 2515.4271 
14:32:57.057515 2046 2038 2132.2998 2130.7392 2131.2594 2132.0397 2131.2594 2131.5195 2132.2998 2130.7392 2132.5599 2135.1609 2134.6407 2137.7619 2160.6507 2513.0862 
14:32:57.065470 2045 2038 2133.0801 2129.9589 2131.5195 2130.4791 2130.7392 2133.8604 2130.4791 2131.5195 2134.1205 2135.1609 2135.421 2136.2013 2160.9108 2517.2478 
14:32:57.073462 2044 2037 2130.9993 2130.9993 2131.5195 2132.0397 2132.82 2136.2013 2132.82 2132.2998 2133.8604 2135.421 2134.1205 2133.8604 2160.3906 2516.9877 
14:32:57.081536 2044 2037 2131.7796 2132.0397 2130.9993 2131.2594 2133.3402 2135.1609 2132.0397 2130.7392 2133.0801 2136.2013 2134.9008 2138.2821 2161.1709 2519.8488 
14:32:57.089489 2047 2039 2132.2998 2133.8604 2131.7796 2131.7796 2133.3402 2130.219 2132.5599 2129.6988 2133.3402 2136.2013 2132.82 2136.2013 2158.83 2518.8084 
14:32:57.096491 2046 2038 2133.3402 2135.1609 2131.7796 2131.7796 2130.9993 2127.618 2129.6988 2129.6988 2134.1205 2135.1609 2130.9993 2134.3806 2159.3502 2521.1493 
14:32:57.104476 2045 2037 2132.0397 2134.3806 2130.9993 2131.5195 2131.5195 2128.6584 2129.4387 2129.4387 2134.1205 2134.6407 2131.5195 2134.6407 2160.1305 2518.2882 
14:32:57.112544 2045 2038 2131.7796 2132.0397 2131.7796 2131.5195 2132.0397 2129.1786 2128.6584 2131.5195 2134.1205 2135.1609 2133.0801 2132.5599 2158.83 2515.6872 
14:32:57.120467 2044 2037 2132.2998 2133.0801 2132.0397 2132.5599 2132.0397 2131.5195 2127.3579 2134.3806 2132.5599 2134.6407 2131.2594 2129.4387 2158.0497 2516.7276 
14:32:57.128478 2045 2037 2130.7392 2133.3402 2132.0397 2132.82 2131.7796 2132.2998 2128.1382 2132.5599 2132.5599 2134.1205 2129.9589 2130.7392 2158.0497 2512.0458 
14:32:57.136512 2045 2037 2131.2594 2131.2594 2132.5599 2129.9589 2130.7392 2128.9185 2128.1382 2128.9185 2134.1205 2134.1205 2130.9993 2132.5599 2158.3098 2511.0054 
14:32:57.144547 2047 2041 2132.0397 2130.219 2132.5599 2130.7392 2129.9589 2126.5776 2129.9589 2132.0397 2134.1205 2134.9008 2133.3402 2131.5195 2158.83 2511.7857 
14:32:57.152479 2045 2040 2133.8604 2130.7392 2130.7392 2129.9589 2129.4387 2129.4387 2129.4387 2133.3402 2132.2998 2135.1609 2134.3806 2132.2998 2159.3502 2514.9069 
14:32:57.159447 2044 2039 2130.9993 2130.7392 2131.7796 2130.7392 2131.7796 2131.5195 2132.2998 2130.4791 2131.5195 2134.3806 2134.6407 2135.1609 2158.5699 2512.3059 
14:32:57.167503 2045 2038 2132.0397 2130.4791 2132.0397 2129.1786 2131.5195 2133.8604 2129.9589 2128.1382 2133.0801 2134.9008 2134.9008 2139.5826 2160.9108 2518.5483 
14:32:57.175517 2045 2037 2132.2998 2129.6988 2131.5195 2130.4791 2132.0397 2136.2013 2132.0397 2131.5195 2134.3806 2136.7215 2135.1609 2139.8427 2160.9108 2515.9473 
14:32:57.183463 2046 2038 2134.3806 2128.1382 2130.4791 2128.6584 2130.219 2132.2998 2129.9589 2133.0801 2132.82 2135.421 2135.421 2139.0624 2161.431 2518.5483 
14:32:57.191452 2047 2038 2132.0397 2129.6988 2132.0397 2131.2594 2132.5599 2126.5776 2133.6003 2132.5599 2131.5195 2135.421 2132.82 2135.9412 2161.431 2516.9877 
14:32:57.199550 2047 2039 2133.6003 2132.2998 2132.2998 2130.9993 2132.0397 2128.9185 2133.6003 2130.7392 2132.2998 2139.0624 2133.0801 2137.5018 2163.2517 2520.6291 
14:32:57.207499 2045 2037 2131.5195 2133.3402 2133.0801 2132.82 2132.82 2133.0801 2134.3806 2130.9993 2132.82 2138.022 2132.2998 2133.8604 2159.8704 2517.2478 
14:32:57.215460 2045 2038 2130.7392 2133.6003 2131.5195 2132.5599 2132.82 2133.0801 2129.6988 2131.5195 2133.0801 2134.3806 2130.4791 2132.82 2159.6103 2519.3286 
14:32:57.223478 2044 2038 2129.4387 2134.3806 2130.7392 2133.0801 2133.6003 2131.7796 2130.4791 2132.0397 2133.3402 2134.6407 2128.9185 2132.82 2159.0901 2514.6468 
14:32:57.230532 2044 2037 2129.9589 2134.1205 2130.9993 2130.9993 2129.9589 2129.1786 2128.6584 2132.5599 2132.2998 2135.6811 2129.1786 2132.82 2158.5699 2514.6468 
14:32:57.238491 2045 2038 2129.4387 2134.3806 2131.2594 2130.7392 2129.9589 2126.5776 2126.5776 2132.5599 2131.2594 2134.9008 2129.1786 2129.9589 2157.5295 2515.6872 
14:32:57.246463 2044 2039 2131.5195 2132.5599 2130.9993 2130.7392 2131.2594 2126.8377 2125.2771 2132.2998 2132.0397 2135.6811 2131.5195 2132.0397 2158.83 2516.4675 
14:32:57.254447 2044 2038 2131.5195 2131.7796 2132.0397 2130.9993 2130.7392 2128.9185 2128.9185 2131.7796 2132.5599 2135.421 2132.2998 2133.3402 2159.6103 2514.9069 
14:32:57.262798 2043 2038 2130.219 2130.9993 2133.3402 2130.9993 2129.4387 2127.8781 2129.4387 2132.2998 2132.82 2133.8604 2132.2998 2133.3402 2158.3098 2512.3059 
14:32:57.270472 2044 2037 2132.2998 2130.4791 2132.0397 2129.1786 2129.9589 2130.219 2127.8781 2131.7796 2132.5599 2134.1205 2133.0801 2133.6003 2158.3098 2513.3463 
14:32:57.278464 2045 2038 2132.0397 2131.5195 2131.7796 2129.9589 2131.2594 2134.1205 2131.5195 2131.7796 2132.82 2134.9008 2133.8604 2135.421 2159.6103 2513.8665 
14:32:57.286451 2046 2038 2132.5599 2132.2998 2130.4791 2129.9589 2130.4791 2133.0801 2132.5599 2132.0397 2132.5599 2135.421 2133.8604 2136.9816 2160.6507 2515.9473 
14:32:57.293747 2045 2039 2132.2998 2131.2594 2130.7392 2130.4791 2131.5195 2127.8781 2133.3402 2133.3402 2133.8604 2135.9412 2135.6811 2136.4614 2160.6507 2515.4271 
