# H:M:S.f Gyro(x) Gyro(y) F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4
14:35:42.303240 2045 2038 2132.5599 2129.9589 2133.3402 2132.0397 2131.7796 2130.4791 2131.2594 2133.0801 2132.0397 2134.6407 2136.4614 2139.0624 2160.3906 2502.6822 
14:35:42.311245 2045 2037 2133.6003 2131.5195 2131.5195 2130.219 2133.3402 2136.4614 2132.82 2133.0801 2133.3402 2134.9008 2136.7215 2138.2821 2161.6911 2508.1443 
14:35:42.319277 2044 2038 2130.9993 2131.7796 2130.4791 2132.2998 2134.6407 2135.6811 2135.1609 2133.0801 2133.6003 2135.421 2132.5599 2136.9816 2160.9108 2504.5029 
14:35:42.327236 2045 2038 2133.8604 2132.5599 2131.2594 2132.0397 2133.0801 2131.2594 2129.9589 2132.5599 2132.82 2135.6811 2130.9993 2139.3225 2161.6911 2507.364 
14:35:42.335286 2044 2037 2132.0397 2135.6811 2132.5599 2131.7796 2134.3806 2131.2594 2132.2998 2132.0397 2134.1205 2135.6811 2129.6988 2133.6003 2158.5699 2508.6645 
14:35:42.342235 2045 2038 2131.2594 2135.421 2131.2594 2130.219 2130.7392 2131.5195 2130.219 2132.5599 2133.8604 2136.7215 2129.6988 2131.7796 2159.8704 2511.5256 
14:35:42.351263 2045 2038 2130.7392 2133.6003 2131.2594 2132.5599 2129.9589 2130.7392 2127.618 2133.0801 2132.0397 2135.9412 2130.9993 2132.82 2160.6507 2504.763 
14:35:42.358239 2045 2039 2132.0397 2132.2998 2131.7796 2132.5599 2130.9993 2129.9589 2127.0978 2132.0397 2132.0397 2134.1205 2132.82 2133.8604 2159.0901 2503.9827 
14:35:42.366241 2046 2039 2132.2998 2133.0801 2130.4791 2131.2594 2130.4791 2129.1786 2128.3983 2131.2594 2131.7796 2134.3806 2131.2594 2132.5599 2158.0497 2506.8438 
14:35:42.374261 2045 2037 2130.9993 2133.0801 2131.2594 2132.2998 2129.1786 2129.1786 2127.618 2132.0397 2131.2594 2135.421 2132.2998 2132.82 2158.83 2503.9827 
14:35:42.382247 2045 2038 2130.219 2132.2998 2132.2998 2131.5195 2130.219 2132.0397 2129.4387 2132.2998 2129.9589 2134.6407 2133.3402 2132.5599 2159.3502 2501.9019 
14:35:42.390255 2045 2038 2129.9589 2131.2594 2131.2594 2131.5195 2130.7392 2130.4791 2132.0397 2132.82 2130.7392 2133.3402 2133.3402 2133.0801 2160.3906 2500.0812 
14:35:42.398289 2046 2039 2132.2998 2131.5195 2130.7392 2130.9993 2129.6988 2128.6584 2128.6584 2132.0397 2132.5599 2133.6003 2133.6003 2133.3402 2161.431 2501.1216 
14:35:42.406318 2045 2038 2132.0397 2132.0397 2132.82 2131.7796 2131.2594 2130.7392 2132.2998 2132.5599 2132.82 2135.1609 2134.9008 2133.3402 2159.8704 2499.561 
14:35:42.414263 2047 2038 2134.6407 2129.9589 2131.2594 2129.1786 2129.4387 2132.5599 2132.2998 2133.0801 2132.0397 2135.9412 2135.421 2138.8023 2161.431 2506.3236 
14:35:42.422269 2045 2038 2133.3402 2129.6988 2130.219 2130.9993 2131.2594 2132.0397 2132.5599 2134.3806 2134.3806 2135.421 2136.7215 2140.8831 2161.9512 2504.763 
14:35:42.429253 2044 2038 2134.1205 2130.7392 2129.1786 2129.6988 2131.7796 2133.3402 2129.4387 2133.0801 2135.1609 2136.4614 2135.9412 2139.5826 2161.431 2509.7049 
14:35:42.437258 2044 2038 2132.2998 2131.7796 2130.7392 2131.2594 2132.82 2132.2998 2133.6003 2132.82 2133.6003 2136.4614 2132.5599 2137.2417 2161.1709 2507.8842 
14:35:42.445255 2045 2039 2134.3806 2132.0397 2130.4791 2129.6988 2132.0397 2130.219 2130.7392 2131.7796 2133.8604 2135.1609 2133.3402 2139.8427 2164.2921 2509.4448 
14:35:42.453385 2046 2037 2130.7392 2132.82 2130.7392 2132.0397 2134.1205 2129.6988 2131.7796 2133.6003 2134.1205 2134.3806 2130.7392 2133.0801 2159.3502 2503.4625 
14:35:42.461272 2044 2039 2131.2594 2133.0801 2130.7392 2132.2998 2131.2594 2130.7392 2129.6988 2132.2998 2132.82 2135.1609 2128.3983 2130.7392 2158.3098 2508.1443 
14:35:42.469305 2045 2037 2130.219 2134.1205 2132.5599 2133.6003 2132.0397 2132.2998 2131.7796 2129.9589 2133.8604 2135.1609 2131.2594 2130.7392 2158.5699 2503.4625 
14:35:42.477306 2045 2037 2130.219 2132.5599 2132.2998 2130.9993 2130.7392 2131.2594 2128.3983 2130.219 2134.3806 2134.9008 2133.0801 2129.6988 2158.0497 2501.1216 
14:35:42.485720 2044 2039 2128.6584 2132.0397 2132.0397 2131.2594 2129.6988 2128.6584 2127.618 2131.5195 2132.2998 2134.9008 2129.1786 2127.3579 2156.7492 2500.0812 
14:35:42.492320 2045 2039 2132.0397 2131.5195 2132.5599 2130.4791 2128.9185 2127.8781 2125.2771 2131.2594 2130.219 2135.1609 2132.0397 2133.0801 2158.3098 2502.9423 
14:35:42.500285 2044 2037 2134.1205 2130.9993 2131.7796 2130.219 2130.219 2130.219 2127.0978 2130.9993 2131.7796 2134.6407 2134.3806 2136.2013 2157.5295 2501.1216 
14:35:42.508272 2047 2038 2134.6407 2129.9589 2130.4791 2130.9993 2129.1786 2128.9185 2128.3983 2131.2594 2132.82 2134.6407 2134.6407 2137.7619 2159.3502 2501.6418 
14:35:42.516298 2045 2038 2133.0801 2129.9589 2130.7392 2131.5195 2129.9589 2127.618 2129.9589 2131.7796 2131.2594 2134.6407 2134.9008 2137.7619 2161.9512 2503.7226 
14:35:42.524288 2044 2038 2130.4791 2129.9589 2132.2998 2131.5195 2131.2594 2130.7392 2133.3402 2133.0801 2131.7796 2134.3806 2136.2013 2138.5422 2162.2113 2503.9827 
14:35:42.532268 2045 2038 2132.2998 2131.5195 2132.5599 2130.9993 2130.219 2133.8604 2133.6003 2131.7796 2133.8604 2133.8604 2135.1609 2138.8023 2162.2113 2505.0231 
14:35:42.540274 2044 2037 2132.82 2132.82 2131.7796 2131.5195 2132.82 2135.6811 2135.421 2131.7796 2133.6003 2134.1205 2135.6811 2138.5422 2162.4714 2502.6822 
14:35:42.548290 2045 2038 2134.9008 2132.2998 2129.6988 2128.9185 2133.8604 2136.9816 2134.1205 2131.2594 2130.7392 2135.1609 2134.6407 2138.8023 2162.9916 2508.6645 
14:35:42.556275 2046 2038 2132.0397 2133.0801 2130.7392 2130.9993 2133.6003 2132.0397 2133.6003 2132.5599 2131.7796 2135.1609 2131.7796 2136.4614 2162.2113 2505.8034 
14:35:42.563267 2045 2040 2132.5599 2134.9008 2131.2594 2130.4791 2130.4791 2126.8377 2128.1382 2133.0801 2133.6003 2134.9008 2131.2594 2135.6811 2161.9512 2505.2832 
14:35:42.571282 2045 2038 2130.9993 2134.6407 2131.2594 2130.9993 2131.5195 2128.3983 2128.6584 2132.5599 2133.8604 2135.1609 2129.9589 2133.0801 2161.1709 2504.763 
14:35:42.579267 2044 2037 2132.82 2134.1205 2128.6584 2128.9185 2129.9589 2132.5599 2126.3175 2130.9993 2133.6003 2136.9816 2130.4791 2135.421 2163.7719 2512.566 
14:35:42.587282 2044 2038 2130.219 2134.9008 2130.4791 2131.7796 2130.219 2133.0801 2129.9589 2132.82 2133.8604 2136.7215 2131.2594 2131.7796 2160.1305 2503.7226 
14:35:42.595301 2045 2037 2132.0397 2134.1205 2132.2998 2130.7392 2128.6584 2131.5195 2128.3983 2132.0397 2133.8604 2134.9008 2130.7392 2128.6584 2158.5699 2505.0231 
14:35:42.603455 2048 2038 2131.7796 2132.0397 2132.5599 2132.82 2130.7392 2127.618 2129.9589 2131.2594 2133.0801 2133.8604 2129.6988 2129.1786 2158.3098 2502.162 
14:35:42.611272 2048 2040 2131.7796 2130.4791 2131.7796 2130.9993 2129.6988 2123.9766 2127.3579 2131.7796 2131.2594 2134.1205 2131.2594 2133.3402 2158.83 2498.0004 
14:35:42.619364 2045 2038 2128.9185 2132.2998 2132.0397 2131.5195 2130.219 2128.1382 2131.7796 2132.5599 2130.9993 2134.1205 2131.7796 2131.5195 2157.5295 2494.359 
14:35:42.626272 2044 2037 2131.5195 2132.5599 2131.7796 2131.2594 2129.9589 2133.6003 2129.9589 2131.5195 2133.0801 2134.9008 2134.6407 2135.6811 2160.1305 2503.2024 
14:35:42.634266 2044 2036 2133.0801 2131.5195 2132.5599 2130.7392 2130.9993 2136.4614 2129.4387 2132.0397 2133.0801 2135.421 2135.6811 2138.2821 2161.6911 2503.9827 
14:35:42.642277 2043 2036 2133.6003 2130.4791 2130.9993 2128.1382 2129.4387 2135.421 2130.7392 2132.5599 2133.0801 2134.6407 2136.4614 2138.2821 2163.7719 2505.5433 
14:35:42.650265 2047 2038 2133.0801 2131.7796 2128.6584 2128.6584 2130.219 2129.9589 2132.5599 2132.0397 2134.9008 2133.6003 2136.2013 2138.2821 2163.5118 2507.1039 
14:35:42.658327 2047 2038 2132.82 2131.2594 2130.7392 2130.4791 2133.0801 2126.5776 2132.0397 2133.0801 2135.421 2134.3806 2137.5018 2141.1432 2161.431 2506.5837 
14:35:42.666341 2045 2038 2132.5599 2131.2594 2131.5195 2129.9589 2134.3806 2131.5195 2133.6003 2133.3402 2134.1205 2135.421 2133.8604 2138.5422 2161.431 2507.1039 
14:35:42.674308 2045 2038 2131.7796 2133.0801 2130.7392 2132.2998 2133.8604 2135.6811 2134.3806 2132.2998 2134.1205 2135.421 2130.9993 2136.4614 2161.431 2506.8438 
14:35:42.682273 2044 2037 2132.0397 2134.6407 2132.0397 2132.82 2132.82 2136.9816 2130.219 2130.9993 2132.82 2134.6407 2132.0397 2135.421 2160.1305 2507.8842 
14:35:42.689274 2044 2037 2129.1786 2134.9008 2133.0801 2131.7796 2133.8604 2133.3402 2130.4791 2132.5599 2131.2594 2134.9008 2129.9589 2129.9589 2158.83 2504.763 
14:35:42.697258 2045 2039 2131.5195 2134.3806 2130.219 2128.3983 2131.2594 2127.618 2128.9185 2132.0397 2132.2998 2135.421 2127.0978 2129.6988 2160.3906 2509.4448 
14:35:42.705286 2045 2039 2130.7392 2133.0801 2131.5195 2132.2998 2129.9589 2123.4564 2129.4387 2131.2594 2133.6003 2135.9412 2128.1382 2131.5195 2158.5699 2502.9423 
14:35:42.713266 2046 2037 2130.9993 2131.2594 2131.2594 2131.7796 2127.8781 2127.0978 2126.5776 2129.9589 2132.5599 2135.9412 2130.9993 2131.2594 2159.0901 2502.9423 
14:35:42.721343 2044 2037 2129.4387 2131.5195 2130.7392 2131.5195 2129.1786 2131.7796 2128.1382 2131.5195 2132.5599 2136.2013 2132.5599 2130.4791 2158.5699 2499.561 
14:35:42.729279 2043 2037 2132.0397 2130.9993 2131.7796 2129.4387 2128.1382 2133.8604 2124.4968 2132.0397 2132.0397 2136.4614 2134.6407 2135.421 2159.8704 2502.4221 
14:35:42.737250 2045 2037 2129.4387 2129.6988 2133.6003 2132.2998 2130.7392 2132.0397 2129.1786 2132.2998 2132.0397 2135.1609 2135.6811 2135.1609 2159.3502 2498.7807 
14:35:42.745289 2044 2039 2131.2594 2129.4387 2131.5195 2130.4791 2130.219 2126.5776 2127.0978 2131.7796 2131.2594 2135.421 2135.9412 2135.9412 2161.431 2502.4221 
14:35:42.752445 2047 2038 2130.4791 2132.0397 2131.2594 2130.7392 2131.5195 2126.5776 2130.219 2131.2594 2131.5195 2135.6811 2134.3806 2136.2013 2160.3906 2500.0812 
14:35:42.760296 2047 2037 2132.2998 2131.7796 2132.0397 2129.6988 2130.4791 2132.2998 2133.6003 2130.4791 2133.6003 2135.1609 2134.3806 2140.3629 2161.6911 2505.5433 
14:35:42.768326 2048 2037 2133.0801 2131.2594 2132.5599 2130.219 2132.0397 2136.2013 2135.9412 2131.7796 2134.1205 2135.421 2134.1205 2140.1028 2160.9108 2505.2832 
14:35:42.776302 2044 2039 2134.3806 2130.4791 2131.5195 2130.219 2133.8604 2137.5018 2130.9993 2131.7796 2132.5599 2135.1609 2133.6003 2139.5826 2161.1709 2507.364 
14:35:42.784299 2044 2038 2132.0397 2130.9993 2130.9993 2131.2594 2134.9008 2136.9816 2132.0397 2130.9993 2132.0397 2134.6407 2131.2594 2136.2013 2161.6911 2508.6645 
14:35:42.792285 2045 2039 2132.0397 2132.0397 2130.7392 2130.4791 2132.2998 2131.5195 2132.82 2132.0397 2133.8604 2136.2013 2133.0801 2138.5422 2164.032 2509.965 
14:35:42.800267 2046 2038 2132.2998 2133.6003 2130.4791 2129.1786 2131.7796 2126.8377 2130.219 2132.2998 2133.6003 2136.2013 2132.5599 2137.7619 2162.2113 2506.8438 
14:35:42.808323 2045 2039 2130.4791 2133.0801 2130.9993 2130.4791 2131.7796 2126.8377 2128.3983 2131.5195 2132.2998 2134.6407 2129.6988 2133.3402 2159.0901 2506.3236 
14:35:42.815272 2045 2039 2131.2594 2133.8604 2131.2594 2131.7796 2130.7392 2129.4387 2128.9185 2131.5195 2133.3402 2134.6407 2129.9589 2133.6003 2159.8704 2507.6241 
14:35:42.823301 2044 2038 2129.6988 2134.9008 2132.2998 2134.3806 2130.9993 2129.4387 2130.219 2132.2998 2133.8604 2135.9412 2130.9993 2131.7796 2158.83 2499.561 
14:35:42.831256 2045 2038 2128.6584 2133.3402 2131.2594 2131.7796 2130.9993 2129.9589 2128.1382 2131.7796 2132.0397 2136.4614 2129.9589 2127.8781 2157.0093 2499.0408 
14:35:42.839259 2045 2038 2128.3983 2131.2594 2132.2998 2130.9993 2131.7796 2128.1382 2128.9185 2132.0397 2132.0397 2136.2013 2131.2594 2130.7392 2157.5295 2498.0004 
14:35:42.847250 2046 2039 2132.2998 2131.5195 2133.0801 2130.219 2129.6988 2126.0574 2126.3175 2132.0397 2132.2998 2135.1609 2133.8604 2137.2417 2161.1709 2501.6418 
14:35:42.855280 2047 2038 2130.4791 2132.2998 2133.3402 2131.7796 2129.9589 2126.8377 2129.1786 2134.3806 2131.5195 2133.8604 2134.6407 2136.4614 2160.9108 2499.8211 
14:35:42.863238 2045 2039 2133.3402 2131.2594 2131.5195 2128.3983 2127.618 2129.1786 2127.0978 2133.8604 2131.2594 2133.8604 2135.9412 2137.5018 2161.6911 2505.8034 
14:35:42.871246 2043 2038 2132.2998 2129.6988 2132.5599 2129.6988 2130.9993 2131.7796 2131.5195 2132.5599 2133.3402 2134.6407 2135.9412 2137.2417 2161.6911 2502.162 
14:35:42.879255 2044 2039 2133.3402 2129.1786 2131.7796 2129.6988 2130.219 2134.3806 2132.0397 2131.7796 2133.3402 2136.2013 2135.1609 2139.0624 2164.032 2505.2832 
14:35:42.886360 2046 2039 2132.2998 2131.7796 2130.7392 2132.0397 2130.7392 2133.3402 2136.2013 2133.0801 2131.7796 2136.2013 2134.1205 2138.022 2162.4714 2503.9827 
14:35:42.894244 2044 2038 2133.0801 2131.7796 2129.9589 2130.7392 2132.5599 2130.9993 2133.3402 2132.5599 2132.0397 2135.421 2134.6407 2137.2417 2162.4714 2509.1847 
14:35:42.902287 2044 2037 2129.6988 2131.5195 2130.9993 2130.9993 2135.6811 2132.82 2133.8604 2132.2998 2133.0801 2134.3806 2132.5599 2134.9008 2161.9512 2506.5837 
14:35:42.910252 2044 2037 2132.82 2132.82 2130.4791 2131.2594 2133.3402 2135.421 2131.5195 2133.0801 2133.3402 2134.9008 2132.82 2138.8023 2162.9916 2508.9246 
14:35:42.918271 2046 2037 2132.82 2134.1205 2131.5195 2133.6003 2133.3402 2134.1205 2131.2594 2133.6003 2132.5599 2135.6811 2132.2998 2135.9412 2161.1709 2509.4448 
14:35:42.926255 2046 2038 2130.9993 2132.2998 2132.2998 2130.7392 2132.5599 2130.4791 2127.3579 2132.2998 2132.5599 2134.9008 2131.2594 2132.82 2159.8704 2512.0458 
14:35:42.934277 2046 2036 2129.9589 2130.9993 2130.9993 2128.3983 2131.2594 2127.8781 2126.0574 2129.9589 2133.6003 2133.6003 2130.219 2133.6003 2160.1305 2507.8842 
14:35:42.942269 2046 2038 2130.9993 2132.0397 2132.0397 2129.9589 2130.7392 2126.8377 2126.5776 2130.4791 2133.8604 2134.6407 2130.219 2134.1205 2160.3906 2503.9827 
14:35:42.949260 2043 2036 2130.9993 2132.2998 2133.3402 2130.4791 2130.9993 2129.4387 2127.618 2131.2594 2131.7796 2136.2013 2130.219 2132.2998 2159.8704 2504.2428 
14:35:42.957267 2045 2037 2129.9589 2130.219 2133.6003 2130.219 2129.9589 2131.2594 2127.8781 2131.2594 2130.7392 2135.9412 2131.2594 2132.5599 2159.0901 2500.0812 
14:35:42.973288 2047 2038 2129.6988 2132.0397 2132.5599 2132.0397 2130.9993 2127.8781 2131.7796 2133.3402 2133.0801 2134.3806 2132.5599 2132.2998 2157.7896 2498.0004 
14:35:42.981441 2045 2038 2132.0397 2130.4791 2130.7392 2130.9993 2129.6988 2127.3579 2129.1786 2132.2998 2130.9993 2135.1609 2135.6811 2136.9816 2161.431 2502.6822 
14:35:42.989847 2045 2038 2132.0397 2128.9185 2130.9993 2130.219 2131.5195 2131.5195 2132.0397 2131.2594 2131.7796 2136.2013 2136.2013 2136.7215 2162.4714 2502.162 
14:35:42.997338 2044 2039 2134.6407 2129.9589 2130.4791 2129.1786 2130.9993 2135.1609 2131.2594 2131.7796 2132.0397 2135.421 2133.8604 2137.7619 2162.7315 2507.364 
14:35:43.005335 2046 2037 2132.0397 2131.7796 2131.2594 2132.0397 2132.2998 2134.9008 2133.0801 2133.0801 2131.5195 2134.1205 2134.9008 2139.5826 2160.3906 2502.6822 
14:35:43.012309 2045 2038 2133.3402 2131.5195 2131.7796 2128.9185 2131.2594 2132.0397 2131.2594 2132.2998 2133.6003 2134.1205 2136.9816 2140.1028 2160.9108 2508.6645 
14:35:43.020279 2045 2038 2130.9993 2132.2998 2132.82 2130.219 2132.82 2129.1786 2134.6407 2133.0801 2134.6407 2135.421 2133.3402 2136.2013 2161.1709 2508.4044 
14:35:43.028299 2045 2038 2133.6003 2132.2998 2131.7796 2133.0801 2133.6003 2130.7392 2130.219 2132.2998 2133.0801 2135.421 2131.7796 2138.8023 2162.9916 2508.1443 
14:35:43.036261 2046 2038 2133.3402 2133.0801 2132.82 2134.3806 2135.1609 2133.8604 2130.7392 2131.7796 2132.82 2134.1205 2130.7392 2135.1609 2159.6103 2502.162 
14:35:43.044284 2044 2038 2132.0397 2133.8604 2131.2594 2128.9185 2131.7796 2132.82 2128.3983 2132.0397 2132.2998 2134.9008 2128.6584 2130.219 2159.8704 2509.1847 
14:35:43.052246 2045 2039 2128.1382 2133.8604 2130.4791 2131.7796 2133.6003 2132.2998 2132.0397 2133.0801 2131.7796 2136.2013 2128.1382 2127.3579 2159.3502 2504.763 
14:35:43.060306 2044 2037 2131.7796 2131.2594 2132.0397 2134.3806 2132.5599 2133.3402 2130.4791 2132.0397 2134.1205 2136.2013 2132.5599 2132.82 2158.83 2500.6014 
14:35:43.068325 2046 2038 2132.82 2130.7392 2133.0801 2132.0397 2130.7392 2130.219 2128.6584 2132.5599 2135.421 2135.421 2133.0801 2135.1609 2158.0497 2501.3817 
14:35:43.076337 2047 2038 2131.7796 2131.7796 2132.0397 2128.6584 2130.9993 2126.3175 2127.0978 2134.1205 2134.9008 2136.4614 2133.8604 2136.7215 2160.1305 2506.8438 
14:35:43.083320 2045 2039 2131.7796 2132.82 2131.7796 2129.6988 2132.2998 2127.8781 2128.1382 2132.5599 2133.3402 2136.9816 2133.0801 2134.1205 2159.6103 2506.0635 
14:35:43.091348 2045 2039 2132.2998 2131.2594 2132.0397 2132.2998 2130.4791 2130.4791 2127.618 2132.0397 2131.5195 2135.1609 2132.82 2134.3806 2159.6103 2501.3817 
14:35:43.099312 2045 2038 2133.6003 2129.6988 2129.9589 2129.9589 2129.9589 2133.6003 2126.8377 2132.5599 2132.0397 2134.9008 2133.6003 2137.2417 2161.6911 2503.7226 
14:35:43.107581 2044 2037 2133.6003 2129.4387 2130.4791 2129.1786 2131.7796 2136.4614 2128.6584 2132.5599 2133.3402 2134.9008 2133.8604 2136.4614 2161.1709 2506.5837 
14:35:43.115314 2044 2038 2133.6003 2129.9589 2130.9993 2130.4791 2131.2594 2135.6811 2128.3983 2131.7796 2132.2998 2134.3806 2132.5599 2133.3402 2159.3502 2506.0635 
14:35:43.123618 2047 2040 2131.5195 2130.219 2132.2998 2133.6003 2133.6003 2130.7392 2134.3806 2133.6003 2131.7796 2134.1205 2134.1205 2134.6407 2160.1305 2500.8615 
14:35:43.131290 2046 2040 2133.8604 2130.9993 2133.6003 2130.219 2133.6003 2127.8781 2135.421 2132.82 2132.82 2134.3806 2135.421 2140.3629 2164.2921 2508.9246 
14:35:43.139497 2046 2039 2131.5195 2133.0801 2134.1205 2131.7796 2132.5599 2128.1382 2133.8604 2132.82 2133.6003 2134.3806 2133.0801 2138.2821 2161.431 2504.5029 
14:35:43.146272 2043 2036 2132.0397 2133.0801 2131.2594 2130.7392 2129.9589 2133.3402 2127.8781 2133.0801 2132.82 2135.1609 2133.0801 2136.9816 2159.0901 2503.2024 
14:35:43.154296 2044 2035 2129.9589 2132.5599 2131.5195 2130.7392 2132.0397 2138.2821 2130.9993 2134.1205 2131.7796 2135.6811 2132.82 2133.0801 2159.3502 2502.9423 
14:35:43.162301 2044 2039 2131.5195 2132.5599 2131.5195 2130.219 2130.219 2136.7215 2128.6584 2133.3402 2130.9993 2136.2013 2130.9993 2132.5599 2161.9512 2507.8842 
14:35:43.170277 2046 2040 2129.1786 2133.3402 2131.7796 2132.5599 2130.7392 2128.3983 2129.4387 2133.0801 2132.0397 2136.4614 2129.1786 2130.219 2158.83 2499.8211 
14:35:43.178277 2046 2040 2130.4791 2133.0801 2130.7392 2129.6988 2128.9185 2120.3352 2127.0978 2132.82 2132.2998 2136.2013 2129.4387 2130.4791 2157.5295 2501.6418 
14:35:43.186258 2047 2037 2129.1786 2132.5599 2131.7796 2132.82 2130.219 2122.416 2130.219 2133.3402 2132.0397 2134.3806 2129.6988 2130.9993 2157.7896 2500.0812 
14:35:43.194257 2045 2036 2130.9993 2130.4791 2133.0801 2133.0801 2130.4791 2131.7796 2126.5776 2132.5599 2132.82 2134.6407 2131.2594 2134.3806 2157.7896 2501.3817 
14:35:43.202263 2043 2036 2129.4387 2130.219 2133.6003 2132.2998 2132.5599 2140.1028 2129.1786 2131.2594 2133.0801 2135.6811 2131.5195 2132.5599 2156.4891 2499.3009 
14:35:43.210267 2043 2037 2131.5195 2129.9589 2131.7796 2130.7392 2130.4791 2139.5826 2130.9993 2130.7392 2133.3402 2134.9008 2135.1609 2136.2013 2160.1305 2503.2024 
14:35:43.217261 2046 2038 2133.6003 2129.6988 2131.2594 2129.6988 2129.1786 2130.4791 2130.7392 2132.0397 2133.3402 2133.8604 2136.9816 2137.5018 2162.4714 2503.7226 
14:35:43.225266 2047 2040 2133.0801 2128.9185 2132.0397 2129.1786 2131.5195 2121.8958 2131.5195 2133.3402 2132.82 2134.1205 2135.9412 2137.5018 2163.5118 2504.2428 
14:35:43.233261 2045 2038 2132.0397 2130.4791 2131.7796 2129.9589 2133.0801 2125.2771 2134.9008 2132.82 2131.5195 2134.1205 2134.9008 2139.0624 2162.9916 2505.5433 
14:35:43.241266 2044 2037 2133.3402 2130.219 2131.7796 2131.2594 2132.82 2137.2417 2135.1609 2132.5599 2133.0801 2134.3806 2136.4614 2140.3629 2161.6911 2506.3236 
14:35:43.249265 2043 2036 2134.3806 2130.219 2130.9993 2130.4791 2134.1205 2144.7846 2131.7796 2132.0397 2134.6407 2134.9008 2134.9008 2136.4614 2159.8704 2508.9246 
14:35:43.257265 2044 2037 2131.2594 2133.0801 2131.2594 2131.7796 2134.6407 2139.5826 2132.0397 2132.5599 2134.9008 2134.6407 2131.7796 2134.6407 2160.6507 2507.364 
14:35:43.265260 2045 2037 2132.82 2134.6407 2130.9993 2130.4791 2132.2998 2129.4387 2130.7392 2131.5195 2133.6003 2135.1609 2130.9993 2135.6811 2162.9916 2508.6645 
14:35:43.273265 2046 2040 2130.9993 2133.0801 2132.2998 2130.7392 2132.5599 2122.6761 2130.4791 2131.5195 2134.3806 2135.6811 2129.6988 2129.9589 2158.83 2505.0231 
14:35:43.280259 2046 2040 2130.7392 2132.82 2130.9993 2129.6988 2130.7392 2125.2771 2126.0574 2131.5195 2134.1205 2135.6811 2128.9185 2129.1786 2158.0497 2509.965 
14:35:43.288282 2043 2038 2128.6584 2133.3402 2132.2998 2132.82 2129.9589 2131.2594 2128.1382 2133.0801 2134.1205 2136.2013 2130.219 2129.4387 2158.3098 2503.7226 
14:35:43.296265 2043 2035 2131.2594 2132.0397 2133.3402 2130.4791 2129.1786 2135.421 2126.5776 2132.0397 2134.6407 2135.6811 2131.7796 2129.1786 2158.83 2504.2428 
14:35:43.304263 2043 2037 2129.6988 2131.5195 2134.1205 2130.7392 2131.2594 2134.1205 2128.1382 2133.3402 2133.6003 2134.6407 2130.9993 2128.9185 2157.2694 2499.8211 
14:35:43.312290 2045 2038 2131.5195 2130.9993 2132.2998 2129.9589 2128.9185 2129.1786 2124.4968 2134.1205 2131.7796 2134.3806 2132.2998 2133.6003 2159.0901 2500.8615 
14:35:43.320301 2046 2040 2131.5195 2131.2594 2131.7796 2131.5195 2130.9993 2124.2367 2129.6988 2133.0801 2132.82 2134.9008 2133.8604 2134.9008 2158.5699 2497.4802 
14:35:43.328289 2046 2040 2133.3402 2130.4791 2131.2594 2129.4387 2130.9993 2124.4968 2129.9589 2131.7796 2132.2998 2134.9008 2134.6407 2137.5018 2160.1305 2502.162 
14:35:43.336303 2046 2038 2131.7796 2131.2594 2132.0397 2130.4791 2133.0801 2131.2594 2132.82 2133.0801 2129.9589 2134.1205 2133.8604 2135.6811 2160.6507 2500.3413 
14:35:43.343295 2044 2037 2133.0801 2130.7392 2132.2998 2129.6988 2132.2998 2136.9816 2132.82 2133.6003 2130.7392 2134.6407 2135.421 2138.2821 2161.6911 2505.8034 
14:35:43.351297 2044 2036 2133.6003 2130.7392 2131.7796 2129.9589 2131.7796 2137.2417 2133.3402 2132.5599 2133.0801 2136.2013 2135.6811 2141.4033 2161.9512 2507.364 
14:35:43.359321 2045 2037 2135.1609 2129.9589 2130.9993 2130.219 2131.5195 2134.3806 2130.9993 2132.82 2133.6003 2136.4614 2135.1609 2141.9235 2164.032 2508.9246 
14:35:43.367301 2046 2037 2132.82 2131.5195 2131.7796 2129.4387 2132.2998 2130.9993 2131.5195 2132.2998 2133.3402 2134.3806 2132.5599 2136.2013 2162.7315 2509.1847 
14:35:43.375295 2047 2040 2131.5195 2133.8604 2131.2594 2129.1786 2132.0397 2127.618 2131.7796 2132.0397 2133.6003 2134.9008 2131.7796 2138.2821 2162.9916 2508.4044 
14:35:43.383514 2047 2038 2133.0801 2134.1205 2130.4791 2129.9589 2133.0801 2129.6988 2130.4791 2131.2594 2134.1205 2135.9412 2131.5195 2138.2821 2162.7315 2506.0635 
14:35:43.391319 2043 2038 2129.9589 2133.0801 2131.7796 2132.2998 2134.6407 2132.0397 2130.9993 2130.7392 2134.1205 2134.3806 2129.6988 2130.7392 2159.3502 2503.9827 
14:35:43.399335 2044 2038 2128.6584 2133.8604 2131.2594 2131.7796 2132.5599 2133.0801 2130.219 2130.9993 2132.82 2133.3402 2128.6584 2129.1786 2158.5699 2505.5433 
14:35:43.407227 2044 2037 2129.4387 2134.9008 2131.7796 2131.5195 2131.7796 2132.5599 2130.219 2133.3402 2132.2998 2134.3806 2129.6988 2130.4791 2157.7896 2499.3009 
14:35:43.414237 2046 2038 2132.2998 2133.8604 2132.2998 2128.9185 2130.4791 2130.4791 2125.7973 2132.2998 2131.7796 2135.9412 2131.2594 2129.1786 2157.0093 2502.162 
